-4.014020820883099e6	11364.112141396785	-15.229466594161293
-3.957970820883099e6	11340.93087647106	-15.232438189126158
-3.901920820883099e6	11317.79689821735	-15.235409784091024
-3.845870820883099e6	11294.710110177162	-15.23838137905589
-3.789820820883099e6	11271.670416088831	-15.241352974020755
-3.733770820883099e6	11248.67771988699	-15.244324568985622
-3.677720820883099e6	11225.73192570223	-15.247296163950486
-3.621670820883099e6	11202.832937860767	-15.250267758915353
-3.565620820883099e6	11179.980660883917	-15.253239353880216
-3.509570820883099e6	11157.174999487761	-15.256210948845082
-3.453520820883099e6	11134.415858582803	-15.259182543809949
-3.397470820883099e6	11111.70314327346	-15.262154138774815
-3.341420820883099e6	11089.036758857743	-15.26512573373968
-3.285370820883099e6	11063.994130653438	-15.267964634558112
-3.229320820883099e6	11036.826947765929	-15.270683767253276
-3.173270820883099e6	11009.726472779463	-15.273402899948438
-3.117220820883099e6	10982.692541895589	-15.276122032643602
-3.061170820883099e6	10955.72499171798	-15.278841165338767
-3.005120820883099e6	10928.823659251519	-15.28156029803393
-2.949070820883099e6	10901.988381901374	-15.284279430729093
-2.893020820883099e6	10875.218997471908	-15.286998563424259
-2.836970820883099e6	10848.515344165757	-15.289717696119423
-2.780920820883099e6	10821.877260582853	-15.292436828814587
-2.724870820883099e6	10795.304585719412	-15.295155961509751
-2.668820820883099e6	10764.173085307526	-15.297560080487752
-2.612770820883099e6	10731.924755466134	-15.299881739666839
-2.556720820883099e6	10699.77303822743	-15.302203398845927
-2.500670820883099e6	10667.71764415024	-15.304525058025014
-2.444620820883099e6	10635.758284660475	-15.3068467172041
-2.388570820883099e6	10603.894672048651	-15.30916837638319
-2.332520820883099e6	10572.126519467143	-15.311490035562276
-2.276470820883099e6	10540.4535409278	-15.313811694741363
-2.220420820883099e6	10508.875451299207	-15.31613335392045
-2.164370820883099e6	10469.671401600868	-15.317860559723494
-2.108320820883099e6	10430.5951618244	-15.319586339615576
-2.052270820883099e6	10391.664767362145	-15.321312119507658
-1.996220820883099e6	10352.879673871625	-15.32303789939974
-1.940170820883099e6	10314.239339042102	-15.324763679291824
-1.884120820883099e6	10275.743222586847	-15.326489459183906
-1.828070820883099e6	10237.39078623571	-15.328215239075988
-1.772020820883099e6	10191.535154684929	-15.32928015376336
-1.715970820883099e6	10143.410311562599	-15.330130121384183
-1.659920820883099e6	10095.512715904975	-15.330980089005006
-1.603870820883099e6	10047.841294640331	-15.33183005662583
-1.547820820883099e6	10000.394979763976	-15.33268002424665
-1.491770820883099e6	9953.172708314396	-15.333529991867476
-1.435720820883099e6	9896.364642979262	-15.333588243357443
-1.379670820883099e6	9837.586395939506	-15.333460123885576
-1.323620820883099e6	9776.432079331025	-15.333067466510427
-1.267570820883099e6	9709.806143207781	-15.332102960868246
-1.211520820883099e6	9643.62315282232	-15.331137442641458
-1.155470820883099e6	9566.842882983152	-15.32915718098506
-1.099420820883099e6	9490.673919677152	-15.32717691932866
-1.043370820883099e6	9404.725188806373	-15.32414338042772
-987320.820883099	9317.663934844571	-15.320916205718039
-931270.820883099	9219.099215112043	-15.31650411328938
-875220.820883099	9118.000481109406	-15.311743746147046
-819170.820883099	9004.21705844838	-15.305634053303876
-763120.820883099	8887.29372510353	-15.299072201460543
-707070.820883099	8758.580937366567	-15.291264158296642
-651020.820883099	8625.66485008355	-15.28287894706525
-594970.820883099	8489.44951070004	-15.27419766352431
-538920.820883099	8348.538704389177	-15.265128688863971
-482870.820883099	8209.966784163922	-15.256059714203628
-426820.820883099	8090.3247482004945	-15.249993138989831
-370770.820883099	7978.665701845047	-15.245068094567609
-314720.820883099	7868.5477237434625	-15.240143050145385
-258670.820883099	7772.36486973866	-15.237215228207116
-202620.820883099	7703.084056804658	-15.238466805518692
-146570.820883099	7634.420794786142	-15.239718382830269
-90520.82088309899	7566.369578996936	-15.240969960141843
-34470.82088309899	7503.236352301697	-15.242991910397732
21579.17911690101	7448.875204503834	-15.246498301567298
77629.17911690101	7394.907904673853	-15.250004692736866
133679.179116901	7341.331599372722	-15.253511083906435
189729.179116901	7288.143455834594	-15.257017475076
245779.179116901	7244.093857946408	-15.262138751630381
301829.179116901	7202.248855766302	-15.267619546704914
357879.179116901	7160.645568318496	-15.273100341779449
413929.179116901	7119.282599354673	-15.278581136853981
469979.179116901	7078.158560691933	-15.284061931928516
526029.179116901	7043.039229460432	-15.290693793715526
582079.179116901	7009.723530944527	-15.297652313800363
638129.179116901	6976.565425724845	-15.304610833885203
694179.179116901	6943.564168337582	-15.311569353970038
750229.179116901	6910.719016845233	-15.318527874054874
806279.179116901	6879.466658049969	-15.325788768142719
862329.179116901	6852.504643382845	-15.333926048153376
918379.179116901	6825.648298278632	-15.34206332816403
974429.179116901	6798.897208597068	-15.350200608174688
1.030479179116901e6	6772.25096182094	-15.358337888185345
1.086529179116901e6	6745.709147049807	-15.366475168196
1.142579179116901e6	6720.581591883883	-15.374890168352813
1.198629179116901e6	6698.760885655531	-15.38398857051291
1.254679179116901e6	6677.01102794136	-15.393086972673007
1.310729179116901e6	6655.331788707034	-15.402185374833103
1.366779179116901e6	6633.72293866509	-15.4112837769932
1.422829179116901e6	6612.184249272536	-15.420382179153295
1.478879179116901e6	6590.715492728406	-15.429480581313392
1.534929179116901e6	6572.32180221281	-15.439339883602155
1.590979179116901e6	6554.342584100789	-15.449291359307995
1.647029179116901e6	6536.4125498683225	-15.459242835013836
1.703079179116901e6	6518.5315649681925	-15.46919431071968
1.759129179116901e6	6500.699495221212	-15.479145786425516
1.815179179116901e6	6482.916206815288	-15.489097262131358
1.871229179116901e6	6465.629624518109	-15.499153100123806
1.927279179116901e6	6450.75138237062	-15.50976050632479
1.983329179116901e6	6435.9073769645365	-15.520367912525773
2.039379179116901e6	6421.097529516716	-15.530975318726753
2.095429179116901e6	6406.321761425313	-15.541582724927736
2.151479179116901e6	6391.579994269381	-15.552190131128718
2.207529179116901e6	6376.872149808401	-15.5627975373297
2.263579179116901e6	6362.386700409738	-15.573453029791413
2.319629179116901e6	6349.864577666713	-15.584601878859843
2.375679179116901e6	6337.367100322567	-15.595750727928273
2.431729179116901e6	6324.894219871471	-15.606899576996707
2.487779179116901e6	6312.445887903094	-15.618048426065137
2.543829179116901e6	6300.022056102385	-15.629197275133569
2.599879179116901e6	6287.62267624935	-15.640346124202
2.655929179116901e6	6275.247700218931	-15.651494973270431
2.711979179116901e6	6264.186856277782	-15.663011416211972
2.768029179116901e6	6253.604469905154	-15.674658878583594
2.824079179116901e6	6243.039960857043	-15.686306340955218
2.880129179116901e6	6232.493298932465	-15.69795380332684
2.936179179116901e6	6221.964453981421	-15.709601265698463
2.992229179116901e6	6211.453395904856	-15.721248728070085
3.048279179116901e6	6200.960094654564	-15.732896190441707
3.104329179116901e6	6190.773973589014	-15.744622259995744
3.160379179116901e6	6182.188383882439	-15.756779086095094
3.216429179116901e6	6173.614700982831	-15.768935912194443
3.272479179116901e6	6165.052908377387	-15.781092738293792
3.328529179116901e6	6156.502989576205	-15.793249564393143
3.384579179116901e6	6147.9649281122865	-15.805406390492491
3.440629179116901e6	6139.438707541422	-15.81756321659184
3.496679179116901e6	6130.924311442256	-15.82972004269119
3.552729179116901e6	6122.522325262329	-15.841932947203459
3.608779179116901e6	6114.270015546758	-15.854222971526978
3.664829179116901e6	6106.028828798513	-15.866512995850497
3.720879179116901e6	6097.798750025335	-15.878803020174017
3.776929179116901e6	6089.579764255249	-15.891093044497534
3.832979179116901e6	6081.371856536417	-15.903383068821057
3.889029179116901e6	6073.1750119371645	-15.915673093144575
3.945079179116901e6	6064.989215545932	-15.927963117468092
4.001129179116901e6	6057.601481603261	-15.940474462218315
4.057179179116901e6	6051.009094581283	-15.953207176758557
4.113229179116901e6	6044.423881944543	-15.965939891298795
4.169279179116901e6	6037.845835885265	-15.978672605839037
4.225329179116901e6	6031.274948604194	-15.991405320379275
4.281379179116901e6	6024.711212310562	-16.004138034919517
4.337429179116901e6	6018.154619222055	-16.016870749459756
4.393479179116901e6	6011.605161564833	-16.029603463999997
4.449529179116901e6	6005.43165492958	-16.042459255944554
4.505579179116901e6	5999.689502449857	-16.055457012810063
4.561629179116901e6	5993.952840385655	-16.068454769675572
4.617679179116901e6	5988.221663487236	-16.081452526541078
4.673729179116901e6	5982.495966509917	-16.094450283406587
