-3.586352457166724e6	10784.568614879654	-14.678673837980497	4.578958502633371
-3.531602457166724e6	10759.949928631306	-14.682376298885519	4.545973560944515
-3.476852457166724e6	10735.38744117349	-14.686078759790538	4.511863391820539
-3.422102457166724e6	10710.881024217297	-14.689781220695558	4.476548505008855
-3.367352457166724e6	10686.430549766721	-14.69348368160058	4.4399406776330475
-3.312602457166724e6	10662.035890117868	-14.697186142505599	4.4019416262828726
-3.257852457166724e6	10637.69691785844	-14.700888603410618	4.362441416687867
-3.203102457166724e6	10613.413505866934	-14.70459106431564	4.32131654617544
-3.148352457166724e6	10589.185527312018	-14.708293525220657	4.278427614642349
-3.093602457166724e6	10565.012855651998	-14.711995986125679	4.233616473308018
-3.038852457166724e6	10540.89536463393	-14.715698447030698	4.186702704114795
-2.984102457166724e6	10516.432744245198	-14.71938212897803	4.1385466138736975
-2.929352457166724e6	10487.784277245135	-14.722866215416555	4.099810332739586
-2.874602457166724e6	10459.21385331173	-14.726350301855081	4.059512874885252
-2.819852457166724e6	10430.721259842983	-14.729834388293607	4.017523097122852
-2.765102457166724e6	10402.306284816133	-14.733318474732133	3.973692604429722
-2.710352457166724e6	10373.968716785932	-14.736802561170657	3.927852584658527
-2.655602457166724e6	10345.70834488321	-14.740286647609185	3.8798098822607274
-2.600852457166724e6	10317.524958813154	-14.743770734047711	3.8293420803407643
-2.546102457166724e6	10289.418348853951	-14.747254820486235	3.776191274414108
-2.491352457166724e6	10261.388305854998	-14.750738906924761	3.7200560966367773
-2.436602457166724e6	10231.78414020606	-14.754127776547445	3.6648635712965354
-2.381852457166724e6	10198.1424131313	-14.757278034984264	3.617734355769855
-2.327102457166724e6	10164.611298808439	-14.760428293421086	3.568273642791911
-2.272352457166724e6	10131.190433546863	-14.763578551857906	3.516238692013181
-2.217602457166724e6	10097.87945485171	-14.766728810294726	3.4613467624463907
-2.162852457166724e6	10064.678001420058	-14.769879068731544	3.403265810211888
-2.108102457166724e6	10031.585713136863	-14.773029327168366	3.341602314380679
-2.053352457166724e6	9998.602231071181	-14.776179585605185	3.275885096510824
-1.998602457166724e6	9964.573266515814	-14.779248611780574	3.2084503630697836
-1.943852457166724e6	9924.785257290221	-14.781902511596178	3.151957707982053
-1.889102457166724e6	9885.156119461906	-14.784556411411781	3.0920815353396818
-1.834352457166724e6	9845.68521866586	-14.787210311227383	3.0283905799600452
-1.779602457166724e6	9806.37192307004	-14.789864211042987	2.960365476235382
-1.724852457166724e6	9767.215603365328	-14.792518110858591	2.8873729966416173
-1.670102457166724e6	9728.215632755337	-14.795172010674193	2.808630126214473
-1.615352457166724e6	9685.155816556744	-14.797486073519647	2.7332654308672057
-1.560602457166724e6	9637.351674195097	-14.799400351160159	2.6645146584866466
-1.505852457166724e6	9589.783484261085	-14.80131462880067	2.5906859586436695
-1.451102457166724e6	9542.450082137053	-14.803228906441184	2.5109689701220637
