-1.3065625385826278e8	7755.061955635287	-14.711770264454083	4.444019816777609
-1.2495625385826278e8	7636.374093206282	-14.728974718576607	4.238318542592835
-1.1925625385826278e8	7511.493725594071	-14.745652219731479	4.027176200325628
-1.1355625385826278e8	7379.930609494693	-14.761745459062816	3.825073579196227
-1.0785625385826278e8	7247.039533363029	-14.777515191545707	3.5940607471943915
-1.0215625385826278e8	7102.931453066926	-14.792049038049239	3.402088655056255
-9.645625385826278e7	6961.688975850666	-14.806582884552768	3.164292397372895
-9.075625385826278e7	6808.307224769729	-14.819558440802268	2.9835007970170215
-8.505625385826278e7	6656.549671157058	-14.832346673898968	2.780991038808474
-7.935625385826278e7	6503.745683010645	-14.844866600986387	2.572142269894631
-7.365625385826278e7	6345.572550564305	-14.856835583700995	2.4199327747212496
-6.795625385826278e7	6191.246238250131	-14.868804566415603	2.2403225613941995
-6.225625385826278e7	6030.210806245543	-14.880997775691071	2.043061062543968
-5.655625385826278e7	5840.404778223419	-14.89391889207695	1.8829303784464986
-5.085625385826278e7	5652.293320565268	-14.908487001232391	1.7297224627484615
-4.515625385826278e7	5465.824536432506	-14.923853370926686	1.5724171203917425
-3.945625385826278e7	5278.2435625014205	-14.93976907374995	1.4104171768591414
-3.375625385826278e7	5088.24009738133	-14.955841879321243	1.237713549626181
-2.8056253858262777e7	4900.80911717567	-14.97247677619131	1.0469323371574544
-2.2356253858262777e7	4719.699362804944	-14.990523564757135	0.8393191546394934
-1.6656253858262777e7	4550.525168394472	-15.0110988292244	0.6211140470115604
-1.0956253858262777e7	4397.967485379986	-15.03525472218576	0.40214301269194364
-5.256253858262777e6	4263.593641655597	-15.063681828378567	0.19082770242732688
443746.1417372227	4146.5609024637115	-15.09647881226682	-0.008504921728509227
6.143746141737223e6	4044.370185892458	-15.133304474435509	-0.1958834526704875
1.1843746141737223e7	3954.0875017832473	-15.17363016268751	-0.3735816173811433
1.7543746141737223e7	3878.115655400445	-15.219269091274427	-0.525910371715088
2.3243746141737223e7	3810.0431653403766	-15.268175377503638	-0.6755974704805443
2.8943746141737223e7	3747.944218263235	-15.319565993578948	-0.825647048201434
3.464374614173722e7	3695.3890634540858	-15.376042728703759	-0.9565884866331095
4.034374614173722e7	3645.980309701139	-15.434315889689081	-1.0935238613196765
4.604374614173722e7	3601.3031965677405	-15.495662681320926	-1.2251728455924726
5.174374614173722e7	3560.0309410066607	-15.559556850152234	-1.3551369595028555
5.744374614173722e7	3520.9260488835907	-15.62497808601144	-1.4897313969558357
6.314374614173722e7	3485.0097307428255	-15.693489365311624	-1.6174141892952196
6.884374614173722e7	3450.0421389658095	-15.762659267934103	-1.7570564480894044
7.454374614173722e7	3418.3726024752514	-15.835197442774476	-1.8843233119002487
8.024374614173722e7	3387.615258683638	-15.90837999102082	-2.0248822810535505
8.594374614173722e7	3360.3113343134573	-15.984876934552254	-2.1572601603175086
9.164374614173722e7	3333.8049889565173	-16.062235234068616	-2.298524729386053
9.734374614173722e7	3308.659887126379	-16.141325186659493	-2.4366841731953333
1.0304374614173722e8	3284.5642756530074	-16.221661471602058	-2.578159579792775
1.0874374614173722e8	3261.4395861162698	-16.303158918913343	-2.7226627325722452
1.1444374614173722e8	3239.1279897596155	-16.38664018602558	-2.8636487432624973
