-9.95e7	14144.111328125
-9.85e7	14085.1455078125
-9.75e7	14036.1103515625
-9.65e7	13986.494140625
-9.55e7	13938.923828125
-9.45e7	13892.1611328125
-9.35e7	13845.8505859375
-9.25e7	13800.1904296875
-9.15e7	13755.1591796875
-9.05e7	13710.0859375
-8.95e7	13665.6806640625
-8.85e7	13622.1953125
-8.75e7	13578.970703125
-8.65e7	13535.51953125
-8.55e7	13491.232421875
-8.45e7	13446.35546875
-8.35e7	13401.2861328125
-8.25e7	13356.404296875
-8.15e7	13311.69140625
-8.05e7	13266.0703125
-7.95e7	13220.1728515625
-7.85e7	13175.4853515625
-7.75e7	13131.6806640625
-7.65e7	13087.0185546875
-7.55e7	13041.705078125
-7.45e7	12996.48828125
-7.35e7	12951.1357421875
-7.25e7	12905.8037109375
-7.15e7	12860.6064453125
-7.05e7	12815.7294921875
-6.95e7	12773.4443359375
-6.85e7	12727.697265625
-6.75e7	12681.24609375
-6.6500004e7	12633.7109375
-6.5499996e7	12586.28515625
-6.45e7	12539.646484375
-6.35e7	12492.291015625
-6.25e7	12444.462890625
-6.15e7	12395.8076171875
-6.05e7	12345.97265625
-5.9500004e7	12296.1796875
-5.8499996e7	12248.333984375
-5.75e7	12203.1416015625
-5.65e7	12158.640625
-5.55e7	12113.03125
-5.45e7	12065.76171875
-5.3500004e7	12018.8232421875
-5.2499996e7	11971.322265625
-5.15e7	11922.25
-5.05e7	11871.951171875
-4.95e7	11819.1240234375
-4.85e7	11761.9375
-4.75e7	11701.638671875
-4.65e7	11642.794921875
-4.55e7	11587.0830078125
-4.45e7	11534.9560546875
-4.35e7	11485.1708984375
-4.25e7	11435.431640625
-4.15e7	11382.7255859375
-4.05e7	11326.5361328125
-3.95e7	11270.9990234375
-3.85e7	11206.873046875
-3.75e7	11141.3427734375
-3.65e7	11073.2275390625
-3.55e7	11001.3115234375
-3.45e7	10926.5380859375
-3.35e7	10849.7080078125
-3.2499998e7	10772.9462890625
-3.15e7	10698.0546875
-3.05e7	10623.6318359375
-2.9499998e7	10549.09765625
-2.85e7	10473.359375
-2.75e7	10395.140625
-2.6499998e7	10312.4619140625
-2.55e7	10224.4580078125
-2.45e7	10132.5595703125
-2.35e7	10037.8505859375
-2.25e7	9940.8701171875
-2.15e7	9841.638671875
-2.05e7	9739.5419921875
-1.95e7	9633.623046875
-1.85e7	9524.845703125
-1.75e7	9414.0634765625
-1.6500001e7	9300.8212890625
-1.55e7	9184.9541015625
-1.45e7	9067.1328125
-1.3500001e7	8947.2900390625
-1.25e7	8824.0224609375
-1.15e7	8694.2607421875
-1.05e7	8554.298828125
-9.5e6	8402.6435546875
-8.5e6	8217.4541015625
-7.5000005e6	8014.08349609375
-6.5e6	7797.83837890625
-5.5e6	7569.55712890625
-4.5e6	7329.91845703125
-3.5e6	7081.3349609375
-2.5e6	6828.478515625
-1.5e6	6582.64404296875
-500000.0	6361.3125
500000.0	6175.69580078125
1.5e6	6023.79638671875
2.5e6	5897.41064453125
3.5e6	5789.2109375
4.5e6	5694.63818359375
5.5e6	5610.77001953125
6.5e6	5535.41357421875
7.5000005e6	5466.93115234375
8.5e6	5404.03466796875
9.5e6	5345.7587890625
1.05e7	5291.53125
1.15e7	5241.056640625
1.25e7	5194.0517578125
1.3500001e7	5150.1982421875
1.45e7	5109.2060546875
1.55e7	5070.82861328125
1.6500001e7	5034.77294921875
1.75e7	5000.82763671875
1.85e7	4968.94287109375
1.95e7	4938.61279296875
2.05e7	4913.3681640625
2.15e7	4888.671875
2.25e7	4866.11474609375
2.35e7	4845.0849609375
2.45e7	4825.271484375
2.55e7	4806.43603515625
2.6499998e7	4788.36181640625
2.75e7	4770.74609375
2.85e7	4753.236328125
2.9499998e7	4735.5703125
3.05e7	4717.7109375
3.15e7	4699.85400390625
3.2499998e7	4681.92138671875
3.35e7	4663.8779296875
3.45e7	4645.42919921875
3.55e7	4626.31640625
3.65e7	4606.47412109375
3.75e7	4585.88525390625
3.85e7	4564.5107421875
3.95e7	4542.337890625
4.05e7	4519.51416015625
4.15e7	4495.947265625
4.25e7	4471.1796875
4.35e7	4444.7919921875
4.45e7	4416.619140625
4.55e7	4386.29833984375
4.65e7	4352.91259765625
4.75e7	4314.91259765625
4.85e7	4270.99365234375
4.95e7	4224.8369140625
