 -3.9413E+00	  4.5639E+03	  1.3059E+11	  0.0000E+00	  7.9833E-01
 -3.9238E+00	  4.5612E+03	  1.3349E+11	  0.0000E+00	  7.8757E-01
 -3.9063E+00	  4.5474E+03	  1.3575E+11	  0.0000E+00	  7.8140E-01
 -3.8888E+00	  4.5391E+03	  1.3910E+11	  0.0000E+00	  7.6722E-01
 -3.8713E+00	  4.5441E+03	  1.4296E+11	  0.0000E+00	  7.6035E-01
 -3.8538E+00	  4.5403E+03	  1.4713E+11	  0.0000E+00	  7.4888E-01
 -3.8363E+00	  4.5366E+03	  1.5097E+11	  0.0000E+00	  7.4105E-01
 -3.8188E+00	  4.5338E+03	  1.5566E+11	  0.0000E+00	  7.2807E-01
 -3.8013E+00	  4.5340E+03	  1.6044E+11	  0.0000E+00	  7.2036E-01
 -3.7838E+00	  4.5305E+03	  1.6412E+11	  0.0000E+00	  7.1129E-01
 -3.7663E+00	  4.5386E+03	  1.6950E+11	  0.0000E+00	  7.0680E-01
 -3.7488E+00	  4.5351E+03	  1.7513E+11	  0.0000E+00	  6.9323E-01
 -3.7312E+00	  4.5369E+03	  1.7947E+11	  0.0000E+00	  6.9533E-01
 -3.7138E+00	  4.5271E+03	  1.8390E+11	  0.0000E+00	  6.8320E-01
 -3.6963E+00	  4.5398E+03	  1.9068E+11	  0.0000E+00	  6.7117E-01
 -3.6788E+00	  4.5385E+03	  1.9530E+11	  0.0000E+00	  6.7058E-01
 -3.6613E+00	  4.5506E+03	  2.0197E+11	  0.0000E+00	  6.6553E-01
 -3.6438E+00	  4.5407E+03	  2.0585E+11	  0.0000E+00	  6.5495E-01
 -3.6263E+00	  4.5547E+03	  2.1397E+11	  0.0000E+00	  6.5276E-01
 -3.6088E+00	  4.5489E+03	  2.1774E+11	  0.0000E+00	  6.5184E-01
 -3.5913E+00	  4.5582E+03	  2.2585E+11	  0.0000E+00	  6.4729E-01
 -3.5738E+00	  4.5559E+03	  2.3127E+11	  0.0000E+00	  6.4237E-01
 -3.5563E+00	  4.5548E+03	  2.3647E+11	  0.0000E+00	  6.3204E-01
 -3.5387E+00	  4.5494E+03	  2.4280E+11	  0.0000E+00	  6.3344E-01
 -3.5212E+00	  4.5554E+03	  2.4905E+11	  0.0000E+00	  6.2388E-01
 -3.5038E+00	  4.5678E+03	  2.5846E+11	  0.0000E+00	  6.1989E-01
 -3.4862E+00	  4.5723E+03	  2.6636E+11	  0.0000E+00	  6.2268E-01
 -3.4687E+00	  4.5653E+03	  2.7158E+11	  0.0000E+00	  6.2163E-01
 -3.4513E+00	  4.5663E+03	  2.7846E+11	  0.0000E+00	  6.1721E-01
 -3.4338E+00	  4.5637E+03	  2.8511E+11	  0.0000E+00	  6.1594E-01
 -3.4162E+00	  4.5660E+03	  2.9377E+11	  0.0000E+00	  6.1556E-01
 -3.3987E+00	  4.5609E+03	  2.9945E+11	  0.0000E+00	  6.0918E-01
 -3.3813E+00	  4.5704E+03	  3.0912E+11	  0.0000E+00	  6.1188E-01
 -3.3638E+00	  4.5766E+03	  3.1863E+11	  0.0000E+00	  6.1277E-01
 -3.3463E+00	  4.5803E+03	  3.2565E+11	  0.0000E+00	  6.1550E-01
 -3.3288E+00	  4.5805E+03	  3.3336E+11	  0.0000E+00	  6.1189E-01
 -3.3112E+00	  4.5767E+03	  3.4044E+11	  0.0000E+00	  6.1070E-01
 -3.2937E+00	  4.5826E+03	  3.5032E+11	  0.0000E+00	  6.1525E-01
 -3.2762E+00	  4.5855E+03	  3.5910E+11	  0.0000E+00	  6.1313E-01
 -3.2587E+00	  4.5801E+03	  3.6534E+11	  0.0000E+00	  6.1276E-01
 -3.2412E+00	  4.5793E+03	  3.7264E+11	  0.0000E+00	  6.1300E-01
 -3.2238E+00	  4.5910E+03	  3.8350E+11	  0.0000E+00	  6.0878E-01
 -3.2063E+00	  4.5932E+03	  3.9284E+11	  0.0000E+00	  6.1906E-01
 -3.1888E+00	  4.5984E+03	  4.0233E+11	  0.0000E+00	  6.2206E-01
 -3.1713E+00	  4.6053E+03	  4.1262E+11	  0.0000E+00	  6.2330E-01
 -3.1537E+00	  4.6097E+03	  4.2292E+11	  0.0000E+00	  6.2459E-01
 -3.1362E+00	  4.6116E+03	  4.3168E+11	  0.0000E+00	  6.2422E-01
 -3.1187E+00	  4.6090E+03	  4.4007E+11	  0.0000E+00	  6.2560E-01
 -3.1012E+00	  4.6114E+03	  4.4956E+11	  0.0000E+00	  6.2891E-01
 -3.0838E+00	  4.6117E+03	  4.5876E+11	  0.0000E+00	  6.2877E-01
 -3.0663E+00	  4.6128E+03	  4.6899E+11	  0.0000E+00	  6.3081E-01
 -3.0487E+00	  4.6197E+03	  4.7977E+11	  0.0000E+00	  6.3686E-01
 -3.0313E+00	  4.6185E+03	  4.8879E+11	  0.0000E+00	  6.4160E-01
 -3.0138E+00	  4.6334E+03	  5.0373E+11	  0.0000E+00	  6.3842E-01
 -2.9962E+00	  4.6328E+03	  5.1356E+11	  0.0000E+00	  6.4581E-01
 -2.9787E+00	  4.6376E+03	  5.2465E+11	  0.0000E+00	  6.5320E-01
 -2.9612E+00	  4.6446E+03	  5.3788E+11	  0.0000E+00	  6.5248E-01
 -2.9438E+00	  4.6475E+03	  5.4969E+11	  0.0000E+00	  6.5006E-01
 -2.9263E+00	  4.6472E+03	  5.6065E+11	  0.0000E+00	  6.5533E-01
 -2.9087E+00	  4.6519E+03	  5.7378E+11	  0.0000E+00	  6.5455E-01
 -2.8913E+00	  4.6534E+03	  5.8459E+11	  0.0000E+00	  6.6104E-01
 -2.8738E+00	  4.6535E+03	  5.9493E+11	  0.0000E+00	  6.6699E-01
 -2.8562E+00	  4.6573E+03	  6.0874E+11	  0.0000E+00	  6.7028E-01
 -2.8387E+00	  4.6614E+03	  6.2206E+11	  0.0000E+00	  6.7514E-01
 -2.8212E+00	  4.6634E+03	  6.3372E+11	  0.0000E+00	  6.7927E-01
 -2.8037E+00	  4.6763E+03	  6.5239E+11	  0.0000E+00	  6.8042E-01
 -2.7862E+00	  4.6821E+03	  6.6740E+11	  0.0000E+00	  6.7848E-01
 -2.7688E+00	  4.6747E+03	  6.7658E+11	  0.0000E+00	  6.8529E-01
 -2.7512E+00	  4.6826E+03	  6.9181E+11	  0.0000E+00	  6.8474E-01
 -2.7337E+00	  4.6840E+03	  7.0608E+11	  0.0000E+00	  6.9081E-01
 -2.7163E+00	  4.6883E+03	  7.2180E+11	  0.0000E+00	  7.0140E-01
 -2.6987E+00	  4.6883E+03	  7.3498E+11	  0.0000E+00	  7.0221E-01
 -2.6812E+00	  4.6896E+03	  7.5042E+11	  0.0000E+00	  7.0441E-01
 -2.6638E+00	  4.6939E+03	  7.6599E+11	  0.0000E+00	  7.1224E-01
 -2.6462E+00	  4.6989E+03	  7.8142E+11	  0.0000E+00	  7.1437E-01
 -2.6287E+00	  4.7033E+03	  7.9922E+11	  0.0000E+00	  7.1490E-01
 -2.6112E+00	  4.7019E+03	  8.1358E+11	  0.0000E+00	  7.1604E-01
 -2.5938E+00	  4.7103E+03	  8.3208E+11	  0.0000E+00	  7.1793E-01
 -2.5763E+00	  4.7090E+03	  8.4710E+11	  0.0000E+00	  7.2852E-01
 -2.5587E+00	  4.7153E+03	  8.6670E+11	  0.0000E+00	  7.3200E-01
 -2.5412E+00	  4.7107E+03	  8.8036E+11	  0.0000E+00	  7.3638E-01
 -2.5238E+00	  4.7087E+03	  8.9471E+11	  0.0000E+00	  7.3875E-01
 -2.5063E+00	  4.7120E+03	  9.1273E+11	  0.0000E+00	  7.4885E-01
 -2.4888E+00	  4.7213E+03	  9.3664E+11	  0.0000E+00	  7.4984E-01
 -2.4713E+00	  4.7204E+03	  9.5378E+11	  0.0000E+00	  7.5015E-01
 -2.4538E+00	  4.7235E+03	  9.7104E+11	  0.0000E+00	  7.5762E-01
 -2.4363E+00	  4.7273E+03	  9.9237E+11	  0.0000E+00	  7.5888E-01
 -2.4188E+00	  4.7333E+03	  1.0143E+12	  0.0000E+00	  7.6221E-01
 -2.4012E+00	  4.7314E+03	  1.0305E+12	  0.0000E+00	  7.7212E-01
 -2.3837E+00	  4.7285E+03	  1.0484E+12	  0.0000E+00	  7.7183E-01
 -2.3663E+00	  4.7303E+03	  1.0693E+12	  0.0000E+00	  7.7708E-01
 -2.3488E+00	  4.7278E+03	  1.0869E+12	  0.0000E+00	  7.8330E-01
 -2.3312E+00	  4.7311E+03	  1.1086E+12	  0.0000E+00	  7.8880E-01
 -2.3137E+00	  4.7336E+03	  1.1315E+12	  0.0000E+00	  7.9273E-01
 -2.2963E+00	  4.7373E+03	  1.1544E+12	  0.0000E+00	  7.9869E-01
 -2.2787E+00	  4.7466E+03	  1.1836E+12	  0.0000E+00	  7.9621E-01
 -2.2612E+00	  4.7443E+03	  1.2027E+12	  0.0000E+00	  8.0853E-01
 -2.2438E+00	  4.7496E+03	  1.2278E+12	  0.0000E+00	  8.0298E-01
 -2.2262E+00	  4.7491E+03	  1.2501E+12	  0.0000E+00	  8.1176E-01
 -2.2088E+00	  4.7421E+03	  1.2676E+12	  0.0000E+00	  8.2163E-01
 -2.1912E+00	  4.7462E+03	  1.2942E+12	  0.0000E+00	  8.2164E-01
 -2.1737E+00	  4.7443E+03	  1.3172E+12	  0.0000E+00	  8.3070E-01
 -2.1563E+00	  4.7515E+03	  1.3467E+12	  0.0000E+00	  8.3479E-01
 -2.1387E+00	  4.7497E+03	  1.3698E+12	  0.0000E+00	  8.3388E-01
 -2.1213E+00	  4.7530E+03	  1.3965E+12	  0.0000E+00	  8.4472E-01
 -2.1037E+00	  4.7642E+03	  1.4324E+12	  0.0000E+00	  8.4003E-01
 -2.0863E+00	  4.7641E+03	  1.4592E+12	  0.0000E+00	  8.4526E-01
 -2.0687E+00	  4.7619E+03	  1.4820E+12	  0.0000E+00	  8.5867E-01
 -2.0512E+00	  4.7593E+03	  1.5086E+12	  0.0000E+00	  8.6039E-01
 -2.0337E+00	  4.7628E+03	  1.5396E+12	  0.0000E+00	  8.6688E-01
 -2.0162E+00	  4.7689E+03	  1.5755E+12	  0.0000E+00	  8.7060E-01
 -1.9987E+00	  4.7678E+03	  1.5994E+12	  0.0000E+00	  8.7354E-01
 -1.9812E+00	  4.7678E+03	  1.6295E+12	  0.0000E+00	  8.7857E-01
 -1.9638E+00	  4.7714E+03	  1.6628E+12	  0.0000E+00	  8.8047E-01
 -1.9463E+00	  4.7784E+03	  1.7002E+12	  0.0000E+00	  8.8165E-01
 -1.9288E+00	  4.7767E+03	  1.7284E+12	  0.0000E+00	  8.8862E-01
 -1.9112E+00	  4.7801E+03	  1.7663E+12	  0.0000E+00	  9.0245E-01
 -1.8938E+00	  4.7825E+03	  1.8007E+12	  0.0000E+00	  9.0281E-01
 -1.8762E+00	  4.7849E+03	  1.8359E+12	  0.0000E+00	  9.0739E-01
 -1.8588E+00	  4.7918E+03	  1.8774E+12	  0.0000E+00	  9.1572E-01
 -1.8412E+00	  4.7916E+03	  1.9113E+12	  0.0000E+00	  9.1656E-01
 -1.8237E+00	  4.7910E+03	  1.9447E+12	  0.0000E+00	  9.1253E-01
 -1.8063E+00	  4.7946E+03	  1.9836E+12	  0.0000E+00	  9.1735E-01
 -1.7887E+00	  4.7968E+03	  2.0235E+12	  0.0000E+00	  9.2568E-01
 -1.7713E+00	  4.8006E+03	  2.0658E+12	  0.0000E+00	  9.3313E-01
 -1.7538E+00	  4.8055E+03	  2.1104E+12	  0.0000E+00	  9.4392E-01
 -1.7362E+00	  4.8116E+03	  2.1572E+12	  0.0000E+00	  9.4716E-01
 -1.7188E+00	  4.8106E+03	  2.1947E+12	  0.0000E+00	  9.4925E-01
 -1.7012E+00	  4.8190E+03	  2.2467E+12	  0.0000E+00	  9.5547E-01
 -1.6837E+00	  4.8205E+03	  2.2897E+12	  0.0000E+00	  9.5008E-01
 -1.6663E+00	  4.8180E+03	  2.3251E+12	  0.0000E+00	  9.5065E-01
 -1.6488E+00	  4.8241E+03	  2.3763E+12	  0.0000E+00	  9.5763E-01
 -1.6312E+00	  4.8287E+03	  2.4278E+12	  0.0000E+00	  9.6893E-01
 -1.6138E+00	  4.8328E+03	  2.4779E+12	  0.0000E+00	  9.8098E-01
 -1.5962E+00	  4.8414E+03	  2.5395E+12	  0.0000E+00	  9.8552E-01
 -1.5787E+00	  4.8447E+03	  2.5934E+12	  0.0000E+00	  9.8614E-01
 -1.5613E+00	  4.8458E+03	  2.6396E+12	  0.0000E+00	  9.8189E-01
 -1.5437E+00	  4.8535E+03	  2.6991E+12	  0.0000E+00	  9.9060E-01
 -1.5262E+00	  4.8537E+03	  2.7481E+12	  0.0000E+00	  9.8784E-01
 -1.5088E+00	  4.8571E+03	  2.8015E+12	  0.0000E+00	  9.8988E-01
 -1.4913E+00	  4.8646E+03	  2.8678E+12	  0.0000E+00	  1.0055E+00
 -1.4737E+00	  4.8686E+03	  2.9283E+12	  0.0000E+00	  1.0112E+00
 -1.4563E+00	  4.8770E+03	  2.9999E+12	  0.0000E+00	  1.0178E+00
 -1.4387E+00	  4.8854E+03	  3.0712E+12	  0.0000E+00	  1.0200E+00
 -1.4212E+00	  4.8880E+03	  3.1315E+12	  0.0000E+00	  1.0201E+00
 -1.4037E+00	  4.8909E+03	  3.1918E+12	  0.0000E+00	  1.0235E+00
 -1.3863E+00	  4.8953E+03	  3.2621E+12	  0.0000E+00	  1.0223E+00
 -1.3688E+00	  4.9007E+03	  3.3300E+12	  0.0000E+00	  1.0251E+00
 -1.3513E+00	  4.9077E+03	  3.4040E+12	  0.0000E+00	  1.0327E+00
 -1.3338E+00	  4.9164E+03	  3.4864E+12	  0.0000E+00	  1.0432E+00
 -1.3163E+00	  4.9223E+03	  3.5661E+12	  0.0000E+00	  1.0438E+00
 -1.2987E+00	  4.9324E+03	  3.6528E+12	  0.0000E+00	  1.0556E+00
 -1.2813E+00	  4.9375E+03	  3.7276E+12	  0.0000E+00	  1.0572E+00
 -1.2637E+00	  4.9432E+03	  3.8108E+12	  0.0000E+00	  1.0542E+00
 -1.2462E+00	  4.9481E+03	  3.8912E+12	  0.0000E+00	  1.0566E+00
 -1.2287E+00	  4.9532E+03	  3.9792E+12	  0.0000E+00	  1.0550E+00
 -1.2113E+00	  4.9614E+03	  4.0694E+12	  0.0000E+00	  1.0624E+00
 -1.1938E+00	  4.9747E+03	  4.1791E+12	  0.0000E+00	  1.0717E+00
 -1.1762E+00	  4.9819E+03	  4.2697E+12	  0.0000E+00	  1.0752E+00
 -1.1588E+00	  4.9896E+03	  4.3691E+12	  0.0000E+00	  1.0857E+00
 -1.1413E+00	  4.9988E+03	  4.4749E+12	  0.0000E+00	  1.0852E+00
 -1.1237E+00	  5.0069E+03	  4.5807E+12	  0.0000E+00	  1.0837E+00
 -1.1062E+00	  5.0144E+03	  4.6807E+12	  0.0000E+00	  1.0858E+00
 -1.0887E+00	  5.0208E+03	  4.7878E+12	  0.0000E+00	  1.0870E+00
 -1.0713E+00	  5.0293E+03	  4.9009E+12	  0.0000E+00	  1.0889E+00
 -1.0538E+00	  5.0456E+03	  5.0419E+12	  0.0000E+00	  1.1000E+00
 -1.0363E+00	  5.0538E+03	  5.1543E+12	  0.0000E+00	  1.1057E+00
 -1.0187E+00	  5.0650E+03	  5.2825E+12	  0.0000E+00	  1.1052E+00
 -1.0012E+00	  5.0755E+03	  5.4134E+12	  0.0000E+00	  1.1177E+00
 -9.8368E-01	  5.0864E+03	  5.5467E+12	  0.0000E+00	  1.1124E+00
 -9.6625E-01	  5.0970E+03	  5.6880E+12	  0.0000E+00	  1.1091E+00
 -9.4874E-01	  5.1050E+03	  5.8206E+12	  0.0000E+00	  1.1114E+00
 -9.3129E-01	  5.1176E+03	  5.9657E+12	  0.0000E+00	  1.1195E+00
 -9.1379E-01	  5.1313E+03	  6.1189E+12	  0.0000E+00	  1.1225E+00
 -8.9626E-01	  5.1449E+03	  6.2865E+12	  0.0000E+00	  1.1328E+00
 -8.7874E-01	  5.1598E+03	  6.4632E+12	  0.0000E+00	  1.1338E+00
 -8.6122E-01	  5.1732E+03	  6.6345E+12	  0.0000E+00	  1.1360E+00
 -8.4377E-01	  5.1841E+03	  6.8019E+12	  0.0000E+00	  1.1323E+00
 -8.2628E-01	  5.1986E+03	  6.9932E+12	  0.0000E+00	  1.1375E+00
 -8.0874E-01	  5.2106E+03	  7.1712E+12	  0.0000E+00	  1.1383E+00
 -7.9126E-01	  5.2258E+03	  7.3712E+12	  0.0000E+00	  1.1383E+00
 -7.7381E-01	  5.2414E+03	  7.5766E+12	  0.0000E+00	  1.1462E+00
 -7.5629E-01	  5.2598E+03	  7.8174E+12	  0.0000E+00	  1.1519E+00
 -7.3875E-01	  5.2761E+03	  8.0510E+12	  0.0000E+00	  1.1533E+00
 -7.2121E-01	  5.2923E+03	  8.2952E+12	  0.0000E+00	  1.1528E+00
 -7.0376E-01	  5.3082E+03	  8.5463E+12	  0.0000E+00	  1.1584E+00
 -6.8623E-01	  5.3231E+03	  8.7967E+12	  0.0000E+00	  1.1537E+00
 -6.6881E-01	  5.3402E+03	  9.0786E+12	  0.0000E+00	  1.1527E+00
 -6.5128E-01	  5.3580E+03	  9.3693E+12	  0.0000E+00	  1.1615E+00
 -6.3379E-01	  5.3789E+03	  9.7100E+12	  0.0000E+00	  1.1618E+00
 -6.1624E-01	  5.3985E+03	  1.0049E+13	  0.0000E+00	  1.1629E+00
 -5.9875E-01	  5.4186E+03	  1.0404E+13	  0.0000E+00	  1.1717E+00
 -5.8126E-01	  5.4354E+03	  1.0755E+13	  0.0000E+00	  1.1659E+00
 -5.6376E-01	  5.4547E+03	  1.1154E+13	  0.0000E+00	  1.1711E+00
 -5.4627E-01	  5.4734E+03	  1.1572E+13	  0.0000E+00	  1.1629E+00
 -5.2880E-01	  5.4941E+03	  1.2012E+13	  0.0000E+00	  1.1648E+00
 -5.1128E-01	  5.5162E+03	  1.2497E+13	  0.0000E+00	  1.1705E+00
 -4.9374E-01	  5.5397E+03	  1.3038E+13	  0.0000E+00	  1.1691E+00
 -4.7629E-01	  5.5615E+03	  1.3564E+13	  0.0000E+00	  1.1743E+00
 -4.5870E-01	  5.5815E+03	  1.4115E+13	  0.0000E+00	  1.1770E+00
 -4.4128E-01	  5.6021E+03	  1.4696E+13	  0.0000E+00	  1.1712E+00
 -4.2375E-01	  5.6241E+03	  1.5340E+13	  0.0000E+00	  1.1765E+00
 -4.0627E-01	  5.6464E+03	  1.6031E+13	  0.0000E+00	  1.1653E+00
 -3.8875E-01	  5.6715E+03	  1.6806E+13	  0.0000E+00	  1.1699E+00
 -3.7126E-01	  5.6971E+03	  1.7613E+13	  0.0000E+00	  1.1764E+00
 -3.5377E-01	  5.7200E+03	  1.8424E+13	  0.0000E+00	  1.1748E+00
 -3.3628E-01	  5.7436E+03	  1.9335E+13	  0.0000E+00	  1.1741E+00
 -3.1870E-01	  5.7655E+03	  2.0232E+13	  0.0000E+00	  1.1735E+00
 -3.0123E-01	  5.7898E+03	  2.1247E+13	  0.0000E+00	  1.1727E+00
 -2.8376E-01	  5.8121E+03	  2.2242E+13	  0.0000E+00	  1.1730E+00
 -2.6628E-01	  5.8375E+03	  2.3415E+13	  0.0000E+00	  1.1723E+00
 -2.4876E-01	  5.8659E+03	  2.4773E+13	  0.0000E+00	  1.1724E+00
 -2.3131E-01	  5.8932E+03	  2.6177E+13	  0.0000E+00	  1.1717E+00
 -2.1375E-01	  5.9185E+03	  2.7621E+13	  0.0000E+00	  1.1790E+00
 -1.9624E-01	  5.9436E+03	  2.9131E+13	  0.0000E+00	  1.1750E+00
 -1.7875E-01	  5.9704E+03	  3.0789E+13	  0.0000E+00	  1.1752E+00
 -1.6121E-01	  5.9946E+03	  3.2421E+13	  0.0000E+00	  1.1707E+00
 -1.4379E-01	  6.0188E+03	  3.4170E+13	  0.0000E+00	  1.1732E+00
 -1.2627E-01	  6.0532E+03	  3.6551E+13	  0.0000E+00	  1.1756E+00
 -1.0876E-01	  6.0820E+03	  3.8766E+13	  0.0000E+00	  1.1752E+00
 -9.1269E-02	  6.1082E+03	  4.1016E+13	  0.0000E+00	  1.1763E+00
 -7.3800E-02	  6.1339E+03	  4.3294E+13	  0.0000E+00	  1.1798E+00
 -5.6280E-02	  6.1638E+03	  4.6114E+13	  0.0000E+00	  1.1832E+00
 -3.8797E-02	  6.1884E+03	  4.8680E+13	  0.0000E+00	  1.1824E+00
 -2.1242E-02	  6.2185E+03	  5.1905E+13	  0.0000E+00	  1.1779E+00
 -3.8079E-03	  6.2496E+03	  5.5317E+13	  0.0000E+00	  1.1827E+00
  1.3746E-02	  6.2877E+03	  5.9646E+13	  0.0000E+00	  1.1875E+00
  3.1234E-02	  6.3229E+03	  6.4002E+13	  0.0000E+00	  1.1880E+00
  4.8733E-02	  6.3543E+03	  6.8312E+13	  0.0000E+00	  1.1876E+00
  6.6284E-02	  6.3825E+03	  7.2330E+13	  0.0000E+00	  1.1916E+00
  8.3724E-02	  6.4110E+03	  7.6663E+13	  0.0000E+00	  1.1920E+00
  1.0124E-01	  6.4474E+03	  8.2314E+13	  0.0000E+00	  1.1832E+00
  1.1866E-01	  6.4731E+03	  8.6850E+13	  0.0000E+00	  1.1874E+00
  1.3620E-01	  6.5058E+03	  9.2588E+13	  0.0000E+00	  1.1932E+00
  1.5368E-01	  6.5385E+03	  9.8588E+13	  0.0000E+00	  1.1985E+00
  1.7120E-01	  6.5665E+03	  1.0444E+14	  0.0000E+00	  1.1985E+00
  1.8874E-01	  6.5953E+03	  1.1076E+14	  0.0000E+00	  1.2037E+00
  2.0623E-01	  6.6248E+03	  1.1771E+14	  0.0000E+00	  1.2034E+00
  2.2370E-01	  6.6584E+03	  1.2595E+14	  0.0000E+00	  1.2095E+00
  2.4122E-01	  6.6901E+03	  1.3426E+14	  0.0000E+00	  1.2107E+00
  2.5873E-01	  6.7318E+03	  1.4486E+14	  0.0000E+00	  1.2120E+00
  2.7624E-01	  6.7662E+03	  1.5491E+14	  0.0000E+00	  1.2207E+00
  2.9373E-01	  6.8060E+03	  1.6751E+14	  0.0000E+00	  1.2241E+00
  3.1126E-01	  6.8451E+03	  1.8006E+14	  0.0000E+00	  1.2232E+00
