-5.935294117647059, 0.5030303030303029
-5.905882352941177, 0.7858585858585858
-5.870588235294118, 0.987878787878788
-5.841176470588236, 0.8464646464646466
-5.817647058823529, 0.6848484848484848
-5.735294117647059, 0.8262626262626263
-5.694117647058824, 0.9636363636363636
-5.488235294117647, 0.9838383838383837
-5.435294117647059, 0.9070707070707071
-5.38235294117647, 0.9797979797979799
-5.294117647058823, 0.987878787878788
-5.241176470588235, 0.8787878787878787
-5.182352941176471, 0.9878787878787878
-5.070588235294117, 0.9919191919191921
-4.91764705882353, 0.983838383838384
-4.858823529411765, 0.9474747474747476
-4.811764705882353, 1
-4.7, 0.9838383838383837
-4.611764705882353, 0.9515151515151516
-4.529411764705882, 0.9797979797979801
-4.482352941176471, 1.004040404040404
-4.41764705882353, 0.9434343434343435
-4.358823529411765, 1.0080808080808081
-4.223529411764706, 0.9030303030303031
-4.1647058823529415, 0.9393939393939392
-4.105882352941177, 0.886868686868687
-4.035294117647059, 0.7818181818181817
-3.9705882352941178, 0.7333333333333334
-3.9117647058823533, 0.7616161616161614
-3.841176470588236, 0.7333333333333334
-3.7823529411764705, 0.5959595959595958
-3.7176470588235295, 0.6242424242424242
-3.6588235294117646, 0.490909090909091
-3.5941176470588236, 0.43030303030303035
-3.5294117647058822, 0.4303030303030303
-3.4647058823529413, 0.34949494949494936
-3.3470588235294123, 0.3414141414141415
-3.258823529411765, 0.3131313131313129
-3.2176470588235295, 0.2767676767676768
-3.129411764705883, 0.28484848484848474
-3.082352941176471, 0.29696969696969705
-3.0294117647058827, 0.23232323232323232
-2.923529411764706, 0.2040404040404041
-2.835294117647059, 0.20808080808080817
-2.770588235294118, 0.17979797979797926
-2.7058823529411766, 0.18383838383838336
-2.647058823529412, 0.16767676767676737
-2.570588235294118, 0.16767676767676687
-2.5117647058823533, 0.15959595959595843
