# X Y X1 X2 Y1 Y2
   -2.06    -0.37     0.08     0.08     0.15     0.15  #BD+17_3248 
   -2.41     0.65      0.1      0.1        0        0  #BS17583-100 
   -2.51    -0.55     0.11     0.11        0        0  #HD110184 
   -2.52      0.4     0.08     0.08        0        0  #HD140283 
   -2.62    -0.55     0.11     0.11        0        0  #HD6268 
   -2.06     0.99        0        0      0.3      0.3  #CS22876-042  # Y Upper Limit
   -2.03     0.99        0        0      0.3      0.3  #CS22941-012  # Y Upper Limit
   -2.24    -0.19        0        0        0        0  #HD5426 
   -2.35    -0.61        0        0        0        0  #BD-18_271 
   -1.44     0.31        0        0        0        0  #HD134440 
   -1.26     0.05        0        0        0        0  #HD102200 
   -1.22    -0.04        0        0        0        0  #HD103095 
   -1.49    -0.36        0        0        0        0  #HD110885 
   -1.31    -0.04        0        0        0        0  #HD111721 
   -1.83     0.16        0        0        0        0  #HD116064 
   -1.57    -0.14        0        0        0        0  #HD126238 
    -1.3    -0.23        0        0        0        0  #HD134439 
   -1.79    -0.54        0        0        0        0  #HD136316 
   -0.82    -0.23        0        0        0        0  #HD142948 
   -1.36    -0.07        0        0        0        0  #HD145417 
   -0.68     -0.2        0        0        0        0  #HD151559 
      -1    -0.19        0        0        0        0  #HD17072 
   -1.35    -0.09        0        0        0        0  #HD175305 
   -1.34    -0.08        0        0        0        0  #HD190287 
   -2.01     0.09        0        0        0        0  #HD19445 
   -1.05     0.02        0        0        0        0  #HD196892 
   -1.07     0.08        0        0        0        0  #HD199289 
   -0.74    -0.06        0        0        0        0  #HD20038 
   -1.39     0.06        0        0        0        0  #HD211998 
   -1.45    -0.08        0        0        0        0  #HD213467 
   -1.53     0.11        0        0        0        0  #HD219617 
   -1.74    -0.51        0        0        0        0  #HD222434 
   -1.04     0.21        0        0        0        0  #HD23439A 
   -1.21    -0.22        0        0        0        0  #HD41667 
    -1.4     -0.1        0        0        0        0  #HD45282 
   -1.04    -0.07        0        0        0        0  #HD6229 
   -1.55        0        0        0        0        0  #HD64090 
   -0.88    -0.03        0        0        0        0  #HD7041 
   -1.42    -0.56        0        0        0        0  #HD83212 
   -1.77    -0.09        0        0        0        0  #HD87140 
   -1.62    -0.11        0        0        0        0  #HD9051 
   -2.39    -0.54      0.2      0.2        0        0  #BS17439-065 
    -2.4     0.47     0.21     0.21        0        0  #CS30306-132 
   -2.35     0.32     0.21     0.21        0        0  #CS30319-020 
   -2.22    -0.53        0        0        0        0  #HD216143 
   -1.72    -0.09     0.21     0.21     0.29     0.29  #CS22898-062 
   -2.24     0.41     0.14     0.14     0.16     0.16  #CS22174-007 
   -2.42     0.59     0.15     0.15     0.16     0.16  #CS31062-041 
   -0.76    -0.07        0        0        0        0  #G16-13 
   -0.82     0.02        0        0        0        0  #HD103723 
   -0.86     0.18        0        0        0        0  #HD105004 
   -0.77     0.39        0        0        0        0  #HD121004 
   -0.74     0.27        0        0        0        0  #HD146296 
   -2.08    -0.04        0        0     0.24     0.24  #BD+02_3375 
   -1.84     0.26        0        0     0.19     0.19  #BD+37_1458 
   -1.58     0.06        0        0     0.19     0.19  #BD-03_2525 
   -1.66     0.16        0        0     0.26     0.26  #BS16470-092 
   -2.29    -0.29        0        0     0.26     0.26  #BS16472-018 
   -1.39    -0.19        0        0     0.26     0.26  #BS16472-081 
   -2.19    -1.04        0        0     0.26     0.26  #BS16543-092 
   -1.57    -0.19        0        0     0.19     0.19  #BS16546-076 
   -1.62    -0.14        0        0     0.19     0.19  #BS16547-005 
   -2.26     0.61        0        0     0.26     0.26  #BS16547-006 
   -1.45    -0.84        0        0     0.26     0.26  #BS16547-025 
   -1.17     0.16        0        0     0.22     0.22  #BS16547-099 
   -1.84    -0.84        0        0     0.26     0.26  #BS16551-058 
   -1.38    -0.64        0        0     0.26     0.26  #BS16934-009 
   -1.63     0.36        0        0     0.26     0.26  #BS16934-072 
   -2.25     0.61        0        0        0        0  #BS16972-003  # Y Upper Limit
   -1.79    -0.08        0        0     0.26     0.26  #BS16972-013 
   -1.36    -0.49        0        0     0.22     0.22  #BS16986-072 
   -2.25     0.26        0        0     0.26     0.26  #BS17139-007 
   -2.26     0.31        0        0        0        0  #BS17444-032  # Y Upper Limit
   -2.21     0.46        0        0        0        0  #BS17446-025  # Y Upper Limit
   -1.21     0.36        0        0     0.19     0.19  #BS17576-002 
   -1.55     0.11        0        0     0.26     0.26  #BS17576-071 
   -1.21    -1.04        0        0     0.22     0.22  #BS17585-080 
   -2.35    -0.74        0        0     0.26     0.26  #CS22174-012 
   -1.82     0.26        0        0     0.19     0.19  #CS22180-005 
   -1.85     0.36        0        0        0        0  #CS22883-020  # Y Upper Limit
   -1.53     0.51        0        0     0.26     0.26  #CS22949-029 
   -1.93    -0.19        0        0     0.26     0.26  #CS22950-153 
   -2.08     0.46        0        0        0        0  #CS22962-006  # Y Upper Limit
   -2.14    -0.64        0        0     0.26     0.26  #CS22965-029 
   -1.52     0.11        0        0     0.19     0.19  #CS29510-008 
   -1.68     0.01        0        0      0.3      0.3  #CS30306-110 
   -1.76    -0.09        0        0     0.26     0.26  #CS30306-126 
   -1.34     0.11        0        0     0.22     0.22  #CS30311-050 
   -2.39    -0.09        0        0     0.26     0.26  #CS30315-093 
   -1.72    -0.14        0        0     0.26     0.26  #CS30320-006 
   -1.85     0.16        0        0     0.26     0.26  #CS30320-069 
    -1.6     0.01        0        0     0.19     0.19  #CS30329-078 
   -2.24     0.11        0        0     0.22     0.22  #CS30329-129 
    -1.6    -0.04        0        0     0.26     0.26  #CS30331-018 
   -1.68     0.11        0        0     0.26     0.26  #CS30332-114 
   -1.65     0.01        0        0     0.26     0.26  #CS30338-119 
   -1.51     0.11        0        0     0.22     0.22  #CS31060-030 
   -1.89     0.01        0        0     0.22     0.22  #CS31060-043 
   -2.02     0.16        0        0     0.22     0.22  #CS31069-064 
   -2.12     0.11        0        0     0.19     0.19  #CS31070-058 
   -1.82     0.06        0        0     0.19     0.19  #CS31088-083 
   -1.14    -0.54        0        0     0.17     0.17  #HD163810 
   -1.72    -0.04        0        0     0.19     0.19  #HD44007 
   -1.09    -0.07        0        0        0        0  #BD+19_1185 
    -1.4    -0.12        0        0        0        0  #BD+52_1601 
   -1.13     0.03        0        0        0        0  #BD-01_306 
   -1.25    -0.02        0        0        0        0  #G102-20 
   -0.59     0.13        0        0        0        0  #G102-27 
   -1.18     0.03        0        0        0        0  #G113-22 
   -1.43     0.13        0        0        0        0  #G122-51 
   -1.25    -0.07        0        0        0        0  #G123-9 
   -1.06     0.33        0        0        0        0  #G126-36 
    -1.3    -0.02        0        0        0        0  #G140-46 
    -0.7    -0.02        0        0        0        0  #G153-21 
   -1.54     0.13        0        0        0        0  #G17-25 
   -1.34     0.13        0        0        0        0  #G176-53 
   -1.35    -0.07        0        0        0        0  #G179-22 
   -1.34    -0.32        0        0        0        0  #G180-24 
   -1.52    -0.17        0        0        0        0  #G188-22 
   -1.63     0.08        0        0        0        0  #G191-55 
    -1.5     0.25        0        0        0        0  #G192-43 
   -0.98     0.23        0        0        0        0  #G221-7 
   -1.64    -0.02        0        0        0        0  #G23-14 
   -1.64     0.03        0        0        0        0  #G28-43 
   -1.09     0.13        0        0        0        0  #G29-25 
   -0.97     0.08        0        0        0        0  #G40-8 
   -1.24     0.13        0        0        0        0  #G5-1 
    -1.4     0.23        0        0        0        0  #G58-25 
   -0.95     0.03        0        0        0        0  #G59-1 
   -1.05     0.23        0        0        0        0  #G74-5 
   -1.17    -0.07        0        0        0        0  #G9-36 
   -1.78     0.13        0        0        0        0  #G90-25 
   -1.22     0.13        0        0        0        0  #G95-57A 
   -1.06     0.08        0        0        0        0  #G95-57B 
   -1.33     0.03        0        0        0        0  #HD101063 
   -2.04    -0.17        0        0        0        0  #HD103036 
   -2.45    -0.22        0        0        0        0  #HD103545 
   -1.48    -0.27        0        0        0        0  #HD105546 
   -2.18     0.13        0        0        0        0  #HD108317 
   -2.11    -0.97        0        0        0        0  #HD119516 
   -1.54    -0.27        0        0        0        0  #HD121135 
   -1.95    -0.12        0        0        0        0  #HD122956 
   -1.91    -0.57        0        0        0        0  #HD124358 
   -2.01     0.08        0        0        0        0  #HD128279 
   -1.86     0.03        0        0        0        0  #HD132475 
   -1.79    -0.22        0        0        0        0  #HD141531 
    -2.6    -0.32        0        0        0        0  #HD165195 
   -1.23     0.08        0        0        0        0  #HD166161 
   -0.67     0.03        0        0        0        0  #HD171496 
   -1.43    -0.37        0        0        0        0  #HD184266 
   -1.97    -0.22        0        0        0        0  #HD187111 
   -1.32     0.08        0        0        0        0  #HD188510 
   -1.87    -0.37        0        0        0        0  #HD204543 
   -1.72    -0.02        0        0        0        0  #HD206739 
   -1.46    -0.02        0        0        0        0  #HD210295 
   -1.87    -0.87        0        0        0        0  #HD214362 
   -1.71     0.03        0        0        0        0  #HD21581 
    -1.9     0.13        0        0        0        0  #HD218857 
   -1.69     0.03        0        0        0        0  #HD232078 
   -1.79    -0.17        0        0        0        0  #HD233666 
   -2.26    -0.37        0        0        0        0  #HD23798 
   -1.67     0.53        0        0        0        0  #HD25329 
   -1.34    -0.07        0        0        0        0  #HD25532 
   -1.98    -0.27        0        0        0        0  #HD26297 
   -1.99     0.13        0        0        0        0  #HD2665 
   -1.62    -0.02        0        0        0        0  #HD37828 
    -1.9    -0.07        0        0        0        0  #HD63791 
   -1.68    -0.02        0        0        0        0  #HD6755 
   -0.85    -0.02        0        0        0        0  #HD6833 
   -1.52    -0.12        0        0        0        0  #HD74462 
   -1.32    -0.87        0        0        0        0  #HD82590 
   -2.62    -0.27        0        0        0        0  #HD85773 
   -1.91    -0.07        0        0        0        0  #HD8724 
   -2.09     0.51     0.08     0.08     0.21     0.21  #CS29522-046 
   -2.57     0.14      0.1      0.1        0        0  #CS22190-007  # Y Upper Limit
   -2.38    -0.25      0.1      0.1      0.3      0.3  #CS22878-121 
   -2.14     0.71     0.12     0.12        0        0  #CS22886-043  # Y Upper Limit
   -2.41    -0.22      0.1      0.1     0.15     0.15  #CS22944-039 
   -1.87    -0.26     0.17     0.17     0.11     0.11  #G19-25 
    -2.2    -0.01        0        0        0        0  #CS30339-041 
   -2.26     0.31        0        0        0        0  #HE0018-1349 
   -1.77    -0.11        0        0        0        0  #HE0045-2430 
   -2.41     0.47        0        0        0        0  #HE0049-5700 
   -2.46     0.37        0        0        0        0  #HE0200-0955 
   -2.49     0.35        0        0        0        0  #HE0243-0753 
   -2.33     0.34        0        0        0        0  #HE0317-4640 
    -2.2     0.17        0        0        0        0  #HE0330-4004 
   -1.81     0.25        0        0        0        0  #HE0339-4027 
   -1.95     0.31        0        0        0        0  #HE0340-3430 
   -1.81     0.48        0        0        0        0  #HE0344+0139 
   -2.33     0.48        0        0        0        0  #HE0417-0821 
   -2.35     0.53        0        0        0        0  #HE0436-4008 
   -1.69     0.07        0        0        0        0  #HE0447-4858 
   -2.41     0.31        0        0        0        0  #HE0501-5644 
    -2.4    -0.21        0        0        0        0  #HE0512-3835 
   -1.52     0.23        0        0        0        0  #HE0538-4515 
   -2.48     0.31        0        0        0        0  #HE1131+0141 
   -2.42     0.34        0        0        0        0  #HE1132+0125 
   -2.28     0.57        0        0        0        0  #HE1210+0048 
   -2.15    -0.31        0        0        0        0  #HE1212-0127 
   -2.45     0.26        0        0        0        0  #HE1222-0200 
   -2.04     0.15        0        0        0        0  #HE1222-0336 
   -1.96     0.67        0        0        0        0  #HE1225-0515 
    -2.3     0.29        0        0        0        0  #HE1230-1724 
   -2.07    -0.03        0        0        0        0  #HE1256-0228 
   -2.33     0.27        0        0        0        0  #HE1330-0607 
   -2.47     0.19        0        0        0        0  #HE1335+0135 
   -2.43    -0.27        0        0        0        0  #HE2143+0030 
   -1.85     0.05        0        0        0        0  #HE2154-2838 
   -2.07     0.02        0        0        0        0  #HE2155+0136 
      -2      0.3        0        0        0        0  #HE2200-2030 
    -1.7    -0.39        0        0        0        0  #HE2216-1548 
   -2.03     0.28        0        0        0        0  #HE2221-4150 
   -2.12     0.09        0        0        0        0  #HE2231-0622 
    -2.4     0.24        0        0        0        0  #HE2238-2152 
   -2.21     0.15        0        0        0        0  #HE2242-1930 
   -1.61     0.27        0        0        0        0  #HE2243-0151 
   -2.11     0.34        0        0        0        0  #HE2301-4024 
   -2.37     0.45        0        0        0        0  #HE2301-4126 
   -2.16     0.37        0        0        0        0  #HE2329-3702 
   -2.33     0.42        0        0        0        0  #HE2335-5958B 
   -1.83     0.42        0        0        0        0  #HE2347-1254 
   -2.31     0.72        0        0        0        0  #HE2347-1448 
   -2.14    -0.03        0        0        0        0  #BD+06_648 
