# X Y X1 X2 Y1 Y2
   -2.79     1.46     0.17     0.17        0        0  #CS22881-039  # Y Upper Limit
   -2.96     0.63     0.21     0.21        0        0  #CS22881-070  # Y Upper Limit
   -2.94     0.19     0.21     0.21     0.25     0.25  #CS22882-006 
    -3.1     1.37     0.22     0.22        0        0  #CS22884-108  # Y Upper Limit
   -2.78     0.58     0.21     0.21     0.25     0.25  #CS22885-040 
   -2.73     0.21     0.21     0.21     0.25     0.25  #CS22885-203 
   -2.92     0.54     0.21     0.21     0.25     0.25  #CS22886-003 
   -2.58     1.55     0.17     0.17        0        0  #CS22886-013  # Y Upper Limit
   -2.73      0.7     0.21     0.21        0        0  #CS22888-014  # Y Upper Limit
   -3.71     0.92     0.22     0.22     0.25     0.25  #CS22888-031 
   -3.09     0.76     0.22     0.22        0        0  #CS22889-050  # Y Upper Limit
   -2.68     0.45     0.21     0.21        0        0  #CS22890-011  # Y Upper Limit
   -3.12     0.84     0.21     0.21        0        0  #CS22890-064  # Y Upper Limit
   -2.96     0.42     0.21     0.21     0.25     0.25  #CS22894-004 
   -2.98     0.32     0.22     0.22     0.25     0.25  #CS22894-019 
   -3.14     0.71     0.21     0.21        0        0  #CS22894-023  # Y Upper Limit
   -2.84     0.42      0.1      0.1     0.25     0.25  #CS22894-049 
   -2.82     0.38     0.21     0.21     0.25     0.25  #CS22896-115 
   -2.83      1.2     0.17     0.17        0        0  #CS22898-043  # Y Upper Limit
   -2.71     1.23     0.17     0.17        0        0  #CS22941-027  # Y Upper Limit
   -2.95     0.22     0.21     0.21     0.25     0.25  #CS22943-059 
   -2.63     0.65     0.21     0.21     0.25     0.25  #CS22943-132 
   -2.64     0.45     0.21     0.21     0.25     0.25  #CS22944-014 
   -2.96     0.44     0.22     0.22     0.25     0.25  #CS22944-061 
   -3.29     0.59     0.21     0.21     0.25     0.25  #CS22945-031 
   -2.98     0.95     0.21     0.21        0        0  #CS22945-058  # Y Upper Limit
   -3.32     1.64     0.21     0.21        0        0  #CS22948-093  # Y Upper Limit
   -3.01     0.65     0.21     0.21     0.25     0.25  #CS22949-030 
   -2.74     0.34     0.21     0.21     0.25     0.25  #CS22951-005 
   -3.21        1     0.22     0.22     0.25     0.25  #CS22953-037 
      -3     0.25     0.21     0.21     0.25     0.25  #CS22954-004 
   -2.81     0.54     0.21     0.21     0.25     0.25  #CS22956-015 
   -2.73     0.37     0.21     0.21     0.25     0.25  #CS22956-021 
   -2.71     1.08     0.22     0.22        0        0  #CS22956-081  # Y Upper Limit
   -2.69     1.26     0.22     0.22        0        0  #CS22956-106  # Y Upper Limit
   -3.15     1.67     0.17     0.17        0        0  #CS22956-110  # Y Upper Limit
    -3.1     1.07     0.21     0.21        0        0  #CS22958-041  # Y Upper Limit
   -2.67     0.45     0.21     0.21     0.25     0.25  #CS22958-074 
   -2.67     0.41     0.21     0.21     0.25     0.25  #CS22959-139 
   -3.05     0.45     0.22     0.22     0.25     0.25  #CS22960-029 
   -2.82     0.48     0.21     0.21     0.25     0.25  #CS22964-115 
   -2.56     0.25     0.21     0.21     0.25     0.25  #CS22964-176 
   -2.95     0.73     0.21     0.21     0.25     0.25  #CS22964-214 
   -3.17     1.02     0.22     0.22     0.25     0.25  #CS22965-054 
