# MIST version number  = 1.2     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2490  1.49045E-06    -4.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     2
# --------------------------------------------------------------------------------------                            2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# number of EEPs, cols =   375   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP                isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  319         1.3500000000000061E+010         3.9097939990352104E-001         3.9095835508759180E-001        -1.5370967782354269E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.3487318263292190E+000        -1.3487406526137513E+000        -5.8076582678049846E+001         3.6599920505367560E+000        -4.7167286205600745E-001         4.9735769894196924E+000         7.4515117164620714E-001         2.2104515768841065E-003         2.5263698267033996E-001         2.4500314900476527E-007         6.0083583259688632E-007         6.9379542855343814E+000         1.9691052584541566E+000         1.3152270907698713E-001         7.0034892696031992E-001         2.9787430552214073E-001         2.5565934504498238E-007         0.0000000000000000E+000
  320         1.3500000000000061E+010         3.9326677805819665E-001         3.9324554108775189E-001        -1.5574933387510500E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.3423340211594361E+000        -1.3423499692902723E+000        -5.7907165254683697E+001         3.6603895582355106E+000        -4.6926897486862573E-001         4.9713137037901918E+000         7.4702945638641327E-001         2.1873108633325578E-003         2.5078184523835428E-001         2.4422641166043589E-007         5.9881203754937226E-007         6.9402038331376792E+000         1.9739242599190063E+000         1.3171439907962001E-001         6.9374378250134705E-001         3.0460004200296331E-001         2.5660752302804619E-007         0.0000000000000000E+000
  321         1.3500000000000061E+010         3.9717684026415578E-001         3.9715518516915571E-001        -1.5963770721297397E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.3315602143856782E+000        -1.3315839719777656E+000        -5.7737211974335352E+001         3.6611774695748944E+000        -4.6545789416051409E-001         4.9678823073100933E+000         7.4836960031443867E-001         2.0946252583108871E-003         2.4953439217687823E-001         2.4348119442838236E-007         5.9691703957406761E-007         6.9426143932788236E+000         1.9778827734170501E+000         1.3168358500188729E-001         6.8868658896705170E-001         3.0976050291316148E-001         2.5629338763540773E-007         0.0000000000000000E+000
  322         1.3500000000000061E+010         4.0152222804932924E-001         4.0150007432812673E-001        -1.6429705256222748E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.3191238716276039E+000        -1.3191467980382066E+000        -5.7556568364076028E+001         3.6621185547632740E+000        -4.6112189315823698E-001         4.9637964862530835E+000         7.4976237733008566E-001         1.9971966844185389E-003         2.4823904919025103E-001         2.4267460799838913E-007         5.9485392441427953E-007         6.9451819606917766E+000         1.9822263823605908E+000         1.3165755744136476E-001         6.8335442174211081E-001         3.1519151288978442E-001         2.5553829930170937E-007         0.0000000000000000E+000
  323         1.3500000000000061E+010         4.0587089185815656E-001         4.0584822930519415E-001        -1.6905092877748428E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.3064481322522883E+000        -1.3064656474179985E+000        -5.7365678379152484E+001         3.6630777340845517E+000        -4.5670238211313402E-001         4.9595431348971983E+000         7.5133255582077974E-001         1.9083970355419943E-003         2.4675767634404827E-001         2.4179355464066250E-007         5.9258563802695253E-007         6.9478728735134716E+000         1.9871732098892088E+000         1.3169375346001772E-001         6.7741617839126711E-001         3.2123023841706522E-001         2.5461927484977416E-007         0.0000000000000000E+000
  324         1.3500000000000061E+010         4.1171909645554261E-001         4.1169565150285931E-001        -1.7659022457664681E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2884555912582367E+000        -1.2884702696290748E+000        -5.7130341153495110E+001         3.6644831667339033E+000        -4.5051697691481218E-001         4.9532045914959149E+000         7.5319049776094449E-001         1.7533746585505555E-003         2.4505476402534340E-001         2.4066484208509666E-007         5.8968767191448504E-007         6.9512203135019934E+000         1.9930824225808115E+000         1.3171514947681656E-001         6.7008097575385894E-001         3.2866802828360814E-001         2.5262294566226450E-007         0.0000000000000000E+000
  325         1.3500000000000061E+010         4.1802895074888236E-001         4.1800459416745234E-001        -1.8522575659279957E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2686548747870114E+000        -1.2686678897056010E+000        -5.6884574692802119E+001         3.6660535278207496E+000        -4.4375734085289098E-001         4.9461400221052214E+000         7.5506880239452201E-001         1.5592698186292335E-003         2.4337057167633155E-001         2.3945774631154955E-007         5.8660204883748333E-007         6.9547377328591073E+000         1.9991380056905586E+000         1.3171879959243954E-001         6.6246476693894474E-001         3.3638095451633854E-001         2.4990223473591555E-007         0.0000000000000000E+000
  326         1.3500000000000061E+010         4.2429544532919317E-001         4.2427013519170786E-001        -1.9402939209807575E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2487925065838419E+000        -1.2488053098343805E+000        -5.6635720916308969E+001         3.6676352277935260E+000        -4.3698955669685768E-001         4.9390147835959795E+000         7.5699888168571761E-001         1.3500881529367877E-003         2.4164968168443401E-001         2.3820192408627496E-007         5.8339849984588856E-007         6.9582993290951913E+000         2.0054794243304328E+000         1.3176209231647301E-001         6.5456739705140343E-001         3.4437238259538883E-001         2.4659088373438933E-007         0.0000000000000000E+000
  327         1.3500000000000061E+010         4.3066173573252420E-001         4.3063540469115730E-001        -2.0320964677695686E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2284096249486494E+000        -1.2284245769296445E+000        -5.6376806907018548E+001         3.6692629889189137E+000        -4.3005363813003783E-001         4.9316553373166316E+000         7.5903113057687510E-001         1.1192525987882400E-003         2.3984827639549999E-001         2.3686375586505527E-007         5.7999172356130872E-007         6.9620066896193897E+000         2.0122730387091257E+000         1.3184796023140066E-001         6.4615538685279550E-001         3.5287865450724809E-001         2.4266387297790975E-007         0.0000000000000000E+000
  328         1.3500000000000061E+010         4.3673074503532194E-001         4.3670339610340658E-001        -2.1217460498717037E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2087888359202472E+000        -1.2088070452077893E+000        -5.6126213393443649E+001         3.6708356158004016E+000        -4.2338849737881468E-001         4.9245333285281969E+000         7.6102746575761038E-001         8.8460859368679270E-004         2.3808659310842961E-001         2.3553517181922381E-007         5.7661493745208699E-007         6.9655923646323625E+000         2.0189968737538244E+000         1.3195840926040558E-001         6.3786029262877375E-001         3.6126152093175173E-001         2.3840816566362124E-007         0.0000000000000000E+000
  329         1.3500000000000061E+010         4.4317151060931426E-001         4.4314297004662245E-001        -2.2314602865942462E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.1874297010768775E+000        -1.1874513541270748E+000        -5.5860627833029731E+001         3.6727184584565720E+000        -4.1647461526946972E-001         4.9170960550150298E+000         7.6279986276692890E-001         6.9226669330762483E-004         2.3650654519495595E-001         2.3425528127553782E-007         5.7338787312031726E-007         6.9694792719247793E+000         2.0257981534285046E+000         1.3199261433453097E-001         6.2977827541354681E-001         3.6942440763416995E-001         2.3196356264072836E-007         0.0000000000000000E+000
  330         1.3500000000000061E+010         4.4965790890996105E-001         4.4962808100099716E-001        -2.3506796851392342E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.1655604768547652E+000        -1.1655856543937562E+000        -5.5591354107090311E+001         3.6747352333238337E+000        -4.0957355289293651E-001         4.9096293820718797E+000         7.6442911219797982E-001         5.2501454593913144E-004         2.3504455465864293E-001         2.3301224083748484E-007         5.7026973321098518E-007         6.9734628466532200E+000         2.0325752909379182E+000         1.3199250782947172E-001         6.2188845026655781E-001         3.7738879895086852E-001         2.2413705762945659E-007         0.0000000000000000E+000
  331         1.3500000000000061E+010         4.5592462164934494E-001         4.5589348742374086E-001        -2.4689254175333342E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.1442226612260207E+000        -1.1442514056608690E+000        -5.5326385890159933E+001         3.6767142886703192E+000        -4.0286275577153485E-001         4.9023258442842694E+000         7.6605046802874321E-001         3.5519067112326256E-004         2.3359302939424975E-001         2.3176403259155820E-007         5.6714236085577514E-007         6.9773828871737535E+000         2.0393783430212036E+000         1.3201710175613734E-001         6.1397876232749549E-001         3.8536867359148286E-001         2.1564029071467043E-007         0.0000000000000000E+000
  332         1.3500000000000061E+010         4.6281419503916599E-001         4.6278146626573358E-001        -2.6189543869593685E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.1201199818210630E+000        -1.1201519296864473E+000        -5.5038136982728773E+001         3.6791792526188583E+000        -3.9574134396613497E-001         4.8945375967232883E+000         7.6728996846682063E-001         2.6835694451175497E-004         2.3244036836258541E-001         2.3062385420231201E-007         5.6432382889125058E-007         6.9817746697429168E+000         2.0460788416720854E+000         1.3188552381421703E-001         6.0650881438809878E-001         3.9289942947419143E-001         2.0347539424005902E-007         0.0000000000000000E+000
  333         1.3500000000000061E+010         4.6969297168762336E-001         4.6965853140214942E-001        -2.7814130056468350E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.0956293811030291E+000        -1.0956644457093032E+000        -5.4752261936359602E+001         3.6818144237772765E+000        -3.8876638592395296E-001         4.8868816531716694E+000         7.6823412469519647E-001         2.4012809278883894E-004         2.3152444580274339E-001         2.2960408805529399E-007         5.6182851743469346E-007         6.9861969008044849E+000         2.0522965856309390E+000         1.3164823034466328E-001         5.9976121955800243E-001         3.9969860917813216E-001         1.8952339151276906E-007         0.0000000000000000E+000
  334         1.3500000000000061E+010         4.7664393339701261E-001         4.7660765640104974E-001        -2.9507168964778786E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.0706014215429736E+000        -1.0706397373076344E+000        -5.4456735623242551E+001         3.6845207553622763E+000        -3.8166506931392585E-001         4.8790389810747108E+000         7.6923468949646789E-001         2.1009947615314257E-004         2.3055391470767739E-001         2.2852683680868063E-007         5.5919254311490323E-007         6.9907673802155426E+000         2.0589586248152507E+000         1.3145326043018088E-001         5.9251683134322708E-001         4.0699289769724145E-001         1.7365319666262244E-007         0.0000000000000000E+000
  335         1.3500000000000061E+010         4.8352500416738153E-001         4.8348680576614578E-001        -3.1232045246502742E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.0455608459168226E+000        -1.0456023673395485E+000        -5.4157758930853745E+001         3.6872411217555880E+000        -3.7458551428747416E-001         4.8711758275923041E+000         7.7026988364962568E-001         1.7900863327434931E-004         2.2954981665893107E-001         2.2741444727238730E-007         5.5647058734184261E-007         6.9953916675403551E+000         2.0658579822424246E+000         1.3128927192765372E-001         5.8497560091101419E-001         4.1458150922120862E-001         1.5633759931489549E-007         0.0000000000000000E+000
  336         1.3500000000000061E+010         4.9040573591977454E-001         4.9036546900690692E-001        -3.3155796671374748E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.0200542070699670E+000        -1.0200988284016903E+000        -5.3846156462132939E+001         3.6901017671641627E+000        -3.6755348568119584E-001         4.8632951727910996E+000         7.7132051505872934E-001         1.5207420679108619E-004         2.2852612522078319E-001         2.2628796795397994E-007         5.5371415465782313E-007         7.0001442531525218E+000         2.0731847571489577E+000         1.3117179888648231E-001         5.7700210216384251E-001         4.2259904460017206E-001         1.3719481608064042E-007         0.0000000000000000E+000
  337         1.3500000000000061E+010         4.9735095109786798E-001         4.9730843101904498E-001        -3.5328163587371713E-015         0.0000000000000000E+000         0.0000000000000000E+000        -9.9381267928580430E-001        -9.9386033639522786E-001        -5.3516397740359508E+001         3.6931446077059649E+000        -3.6051840287271758E-001         4.8553355146245458E+000         7.7238403942783740E-001         1.3033049281412735E-004         2.2748435044153786E-001         2.2514803492050389E-007         5.5092480148468047E-007         7.0050828088089068E+000         2.0810582897333014E+000         1.3110907344409525E-001         5.6847984550721464E-001         4.3116215518754819E-001         1.1644127068293853E-007         0.0000000000000000E+000
  338         1.3500000000000061E+010         5.0423553967324442E-001         5.0419064880565334E-001        -3.7560272580370775E-015         0.0000000000000000E+000         0.0000000000000000E+000        -9.6749048359288869E-001        -9.6754100574487933E-001        -5.3180669520239803E+001         3.6962112147067776E+000        -3.5349051902788642E-001         4.8473345223783220E+000         7.7347262099986502E-001         1.0810066582538484E-004         2.2641800471998261E-001         2.2398008432761671E-007         5.4806689089205450E-007         7.0100620326304739E+000         2.0893118295690778E+000         1.3110903237106786E-001         5.5954700821387027E-001         4.4013331017663510E-001         9.5349535106567211E-008         0.0000000000000000E+000
  339         1.3500000000000061E+010         5.1116788503318522E-001         5.1112042080868392E-001        -4.0056409063000112E-015         0.0000000000000000E+000         0.0000000000000000E+000        -9.4049509668568843E-001        -9.4054824305041296E-001        -5.2824747369883760E+001         3.6994527166049096E+000        -3.4647582937054899E-001         4.8392729395943865E+000         7.7456457112047827E-001         9.1815770888226884E-005         2.2534234581496365E-001         2.2280783726372631E-007         5.4519846708077934E-007         7.0152177882370861E+000         2.0981259541359498E+000         1.3117347095520948E-001         5.5004075371400729E-001         4.4967426550003026E-001         7.4122302838727515E-008         0.0000000000000000E+000
  340         1.3500000000000061E+010         5.1823654424886145E-001         5.1818620917819380E-001        -4.3011135299915619E-015         0.0000000000000000E+000         0.0000000000000000E+000        -9.1232369802551605E-001        -9.1237945132193043E-001        -5.2435764877038679E+001         3.7029979990953703E+000        -3.3948069502138450E-001         4.8311326362061955E+000         7.7565140138051292E-001         8.7306557801703706E-005         2.2426003156351115E-001         2.2164554095556942E-007         5.4235439223449602E-007         7.0206761627868861E+000         2.1077544730105031E+000         1.3132393092789127E-001         5.3969110525814634E-001         4.6005518573085202E-001         5.4836176968475348E-008         0.0000000000000000E+000
  341         1.3500000000000061E+010         5.2522250949668814E-001         5.2516916595712093E-001        -4.6036129572992615E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.8415953558223326E-001        -8.8421792101051055E-001        -5.2041192141854509E+001         3.7065509342397220E+000        -3.3250448408844702E-001         4.8229616462619580E+000         7.7677550221264080E-001         8.2620099039202937E-005         2.2314062418505093E-001         2.2044801856258912E-007         5.3942412110498191E-007         7.0261586032036680E+000         2.1178494195633877E+000         1.3156255750703755E-001         5.2882464881169955E-001         4.7095145796335458E-001         3.7519423666011471E-008         0.0000000000000000E+000
  342         1.3500000000000061E+010         5.3226617854701130E-001         5.3220959154491876E-001        -4.9219230514828411E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.5538220752598226E-001        -8.5544321178863603E-001        -5.1631738137290128E+001         3.7101905433067390E+000        -3.2539503819435567E-001         4.8145718185817552E+000         7.7796855354279948E-001         7.7670739198040838E-005         2.2195252959609932E-001         2.1918325369199866E-007         5.3632931134807419E-007         7.0318276857747897E+000         2.1287555384590533E+000         1.3192894341303898E-001         5.1708114269662930E-001         4.8272274289821893E-001         2.3327347850986281E-008         0.0000000000000000E+000
  343         1.3500000000000061E+010         5.3927853083113175E-001         5.3921849595297133E-001        -5.2694406977376769E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.2650180480597479E-001        -8.2656456474164108E-001        -5.1219454580717198E+001         3.7138494682906229E+000        -3.1827268680212029E-001         4.8060527212987703E+000         7.7919897497142387E-001         7.3266181756873061E-005         2.2072652033833334E-001         2.1787810341231959E-007         5.3313568072653581E-007         7.0376154958283088E+000         2.1401042770894474E+000         1.3236923771706963E-001         5.0478135024714754E-001         4.9504788273975431E-001         1.2902157531383602E-008         0.0000000000000000E+000
  344         1.3500000000000061E+010         5.4642787697941619E-001         5.4636405521619669E-001        -5.6708627399762635E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.9686682413383669E-001        -7.9691088205217597E-001        -5.0798974071600625E+001         3.7176049645133342E+000        -3.1096618891147282E-001         4.7971439842691810E+000         7.8049299080905699E-001         6.9831269561340645E-005         2.1943594743378989E-001         2.1650221520233373E-007         5.2976895829800603E-007         7.0436781537895214E+000         2.1523463674484518E+000         1.3295022524953815E-001         4.9144929597935927E-001         5.0840316784158901E-001         6.6035644818631867E-009         0.0000000000000000E+000
  345         1.3500000000000061E+010         5.5355230697550484E-001         5.5348445044740091E-001        -6.0900966305160909E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.6690064789869017E-001        -7.6693475239861608E-001        -5.0373542625864275E+001         3.7214071791090637E+000        -3.0358752998535854E-001         4.7880706776516515E+000         7.8185230441343001E-001         6.6300164690299903E-005         2.1808017328070695E-001         2.1506870150977040E-007         5.2626122949756559E-007         7.0497514924558704E+000         2.1656507238148985E+000         1.3377241733954473E-001         4.7710484560645805E-001         5.2276903939318764E-001         2.6068463826953444E-009         0.0000000000000000E+000
  346         1.3500000000000061E+010         5.6063942494525643E-001         5.6056727900978420E-001        -6.5404327437692200E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.3676750400208135E-001        -7.3682721922388639E-001        -4.9946211810273184E+001         3.7252312917667707E+000        -2.9616918335246856E-001         4.7788323965392605E+000         7.8327123922285780E-001         6.3182155339057270E-005         2.1666436514450046E-001         2.1357913668320619E-007         5.2261634666920207E-007         7.0558922265878952E+000         2.1798054883802558E+000         1.3477835751589523E-001         4.6190417112520143E-001         5.3798940237584558E-001         6.5523268510500447E-010         0.0000000000000000E+000
  347         1.3500000000000061E+010         5.6797164918461163E-001         5.6789468707730473E-001        -7.0935923757513811E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.0557634622331067E-001        -7.0564586950330088E-001        -4.9509051482086683E+001         3.7291697991717139E+000        -2.8845061927296861E-001         4.7689338092792992E+000         7.8482141681460438E-001         6.2199752183149851E-005         2.1511517938364097E-001         2.1195662675249644E-007         5.1864615451658636E-007         7.0624103417770261E+000         2.1954087956038313E+000         1.3604925790657862E-001         4.4522279707400170E-001         5.5468859682404958E-001         5.0067674849438298E-010         0.0000000000000000E+000
  348         1.3500000000000061E+010         5.7528023340595369E-001         5.7519812020658767E-001        -7.6753725502553892E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.7397362194893007E-001        -6.7404823042815543E-001        -4.9059270110277424E+001         3.7331530195604588E+000        -2.8061569791326868E-001         4.7587844502170338E+000         7.8641319259334497E-001         6.1203508127378678E-005         2.1352440953039609E-001         2.1028884824836739E-007         5.1456519266601815E-007         7.0692989456783897E+000         2.2115771751994995E+000         1.3739151422563609E-001         4.2815875368038325E-001         5.7176697453365144E-001         4.6573394060245837E-010         0.0000000000000000E+000
  349         1.3500000000000061E+010         5.8249521708963536E-001         5.8240766128848986E-001        -8.2819217334744526E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.4224895248948610E-001        -6.4232503441454547E-001        -4.8602542808510478E+001         3.7371454740094854E+000        -2.7273827208160140E-001         4.7484791812110245E+000         7.8806554962089015E-001         6.0181738783882153E-005         2.1187308424839163E-001         2.0856808207824382E-007         5.1035457292446571E-007         7.0764332311434481E+000         2.2287193930791460E+000         1.3897352801982274E-001         4.0989241761270595E-001         5.9004429456870566E-001         4.6454914356979369E-010         0.0000000000000000E+000
  350         1.3500000000000061E+010         5.8987271557864951E-001         5.8977935779581203E-001        -9.2119593265553395E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.1103364798814219E-001        -6.1111133006274065E-001        -4.8147395925533424E+001         3.7410774221095453E+000        -2.6499451603104973E-001         4.7382142336947988E+000         7.9043279886624773E-001         5.9155195144850419E-005         2.0950687571256238E-001         2.0616188798796134E-007         5.0446674893393374E-007         7.0836633264512674E+000         2.2463048500148632E+000         1.4074831099010610E-001         3.9136317666538123E-001         6.0858238696975642E-001         4.7762192489628628E-010         0.0000000000000000E+000
  351         1.3500000000000061E+010         5.9736403552558026E-001         5.9726450150196753E-001        -1.0424309751533661E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.8018761228620774E-001        -5.8026697889380008E-001        -4.7691505277462603E+001         3.7449587419899339E+000        -2.5733413794085869E-001         4.7279267187727934E+000         7.9315859322358362E-001         5.8194088084760974E-005         2.0678205892925708E-001         2.0339939593429900E-007         4.9770708351338654E-007         7.0909723883537046E+000         2.2642589799898021E+000         1.4268377343210895E-001         3.7290555139295878E-001         6.2704788390051869E-001         4.9653029057473625E-010         0.0000000000000000E+000
  352         1.3500000000000061E+010         6.0476644542844249E-001         6.0466037111191429E-001        -1.1691023496928747E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.4913554325289726E-001        -5.4921679396043055E-001        -4.7227078000719345E+001         3.7488497512418739E+000        -2.4959012192808416E-001         4.7174123037268902E+000         7.9630470177862667E-001         5.7098264008641325E-005         2.0363706465579012E-001         2.0025956569277393E-007         4.9002409239604128E-007         7.0984502470320265E+000         2.2829670273737888E+000         1.4481865175213826E-001         3.5413696127437200E-001         6.4582334547134512E-001         5.1918056723218782E-010         0.0000000000000000E+000
  353         1.3500000000000061E+010         6.1219656770869346E-001         6.1208355595865394E-001        -1.3176280260568798E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.1827778124097179E-001        -5.1836107636348505E-001        -4.6759493522794386E+001         3.7527079821279719E+000        -2.4187770269431655E-001         4.7068118538821162E+000         7.9886747808211722E-001         5.6303918526760992E-005         2.0107509853111583E-001         1.9764633536219504E-007         4.8362966216478660E-007         7.1060313630310574E+000         2.3022511098737874E+000         1.4717256592768077E-001         3.3526843483872532E-001         6.6469783549160733E-001         5.4645573291738785E-010         0.0000000000000000E+000
  354         1.3500000000000061E+010         6.1633546362183900E-001         6.1621861168697389E-001        -1.4342071214783548E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.0286063350353338E-001        -5.0294473296360498E-001        -4.6522317193944858E+001         3.7546351707355794E+000        -2.3802350604081091E-001         4.7014221465922743E+000         8.0174363741691079E-001         5.5660725963372525E-005         1.9819959890925454E-001         1.9484915985785215E-007         4.7678512825677415E-007         7.1099522500374448E+000         2.3122327017991480E+000         1.4851569042736776E-001         3.2566833202599405E-001         6.7430027313972396E-001         5.6504195650741886E-010         0.0000000000000000E+000
  355         1.3500000000000061E+010         6.2039494122950889E-001         6.2027422315072145E-001        -1.5514608113933381E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.8764151209998308E-001        -4.8772646018231314E-001        -4.6286992521159505E+001         3.7565343889250284E+000        -2.3421238171793435E-001         4.6960740466772473E+000         8.0439003061746550E-001         5.5085342827199916E-005         1.9555379643848714E-001         1.9226200136750685E-007         4.7045449437803544E-007         7.1138395509613783E+000         2.3222518822774347E+000         1.4987438802197464E-001         3.1605985873652420E-001         6.8391102032694939E-001         5.8519184845845049E-010         0.0000000000000000E+000
  356         1.3500000000000061E+010         6.2443715231538821E-001         6.2431242816184906E-001        -1.6718899819319134E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.7229555020575631E-001        -4.7238141722208599E-001        -4.6047901903750407E+001         3.7584431432954384E+000        -2.3035690951164126E-001         4.6906274912921848E+000         8.0638817294939913E-001         5.4713034295573681E-005         1.9355603858971671E-001         1.9025734306086946E-007         4.6554920626420219E-007         7.1177967935526114E+000         2.3326329674866528E+000         1.5134302460583979E-001         3.0641988099942075E-001         6.9355312167463901E-001         6.0746617135416360E-010         0.0000000000000000E+000
  357         1.3500000000000061E+010         6.2841603967517923E-001         6.2828725201700231E-001        -1.7937210558821175E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.5706276249974587E-001        -4.5714960504108842E-001        -4.5809263773063201E+001         3.7603325934421563E+000        -2.2651941595207231E-001         4.6851813617323081E+000         8.0884005411388271E-001         5.4195228797980730E-005         1.9110468946341208E-001         1.8786800673320791E-007         4.5970263228736941E-007         7.1217462683307922E+000         2.3431460272378990E+000         1.5285322288114381E-001         2.9678455988873154E-001         7.0319048855536692E-001         6.3162537137875568E-010         0.0000000000000000E+000
  358         1.3500000000000061E+010         6.3235778219824657E-001         6.3222482162782212E-001        -1.9180235068538478E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.4179774561388419E-001        -4.4188562882216231E-001        -4.5568418033062770E+001         3.7622201893870675E+000        -2.2266209939896364E-001         4.6796746997334093E+000         8.1063349303587617E-001         5.3881582615885930E-005         1.8931157517133856E-001         1.8606739601716242E-007         4.5529663735356212E-007         7.1257378117830212E+000         2.3539503749325235E+000         1.5445198570435847E-001         2.8715173321995441E-001         7.1282524100560318E-001         6.5772670492760956E-010         0.0000000000000000E+000
  359         1.3500000000000061E+010         6.3624931420720410E-001         6.3611209288289383E-001        -2.0444023437762501E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.2656463711998949E-001        -4.2665359075902742E-001        -4.5326426260360492E+001         3.7641001791583593E+000        -2.1880552469459991E-001         4.6741413224027983E+000         8.1182866153643740E-001         5.3750185445741932E-005         1.8811654616959711E-001         1.8479005185233545E-007         4.5217104675876893E-007         7.1297523173511701E+000         2.3649970695422664E+000         1.5612432004050542E-001         2.7754025914649799E-001         7.2243854007554020E-001         6.8564398243271137E-010         0.0000000000000000E+000
  360         1.3500000000000061E+010         6.4008687065752601E-001         6.3994531213273143E-001        -2.1728079652055743E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.1139361770547389E-001        -4.1148366834592637E-001        -4.5084019974675932E+001         3.7659632566889591E+000        -2.1494617004854122E-001         4.6685720841801412E+000         8.1556779270119506E-001         5.2811412862627529E-005         1.8437837462403350E-001         1.8120862984403670E-007         4.4340750498720522E-007         7.1337756855129957E+000         2.3762427956093548E+000         1.5785543650855396E-001         2.6795592267849844E-001         7.3202461688539722E-001         7.1515155876662209E-010         0.0000000000000000E+000
  361         1.3500000000000061E+010         6.4388800176868999E-001         6.4374197539067413E-001        -2.3047414292201938E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.9615850207867209E-001        -3.9624960253658403E-001        -4.4838355949676966E+001         3.7678259029716612E+000        -2.1105390480054470E-001         4.6629165277211895E+000         8.1808918670940245E-001         5.2256202859513634E-005         1.8185755047180377E-001         1.7872111634822506E-007         4.3732069690444922E-007         7.1378625725036668E+000         2.3878872510657403E+000         1.5970456579158052E-001         2.5842581415767812E-001         7.4155633765448714E-001         7.4625014955032945E-010         0.0000000000000000E+000
  362         1.3500000000000061E+010         6.4762908343265102E-001         6.4747852434304387E-001        -2.4387137802344856E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.8101558895178689E-001        -3.8110776496521870E-001        -4.4592688906850412E+001         3.7696731285954503E+000        -2.0717689948468082E-001         4.6572577908830777E+000         8.2026658598435587E-001         5.1807691994228846E-005         1.7968061243063582E-001         1.7657956549695552E-007         4.3208044029756495E-007         7.1419512080485434E+000         2.3997042060943770E+000         1.6160569049503143E-001         2.4894348772180111E-001         7.5104020286431616E-001         7.7847728157023796E-010         0.0000000000000000E+000
  363         1.3500000000000061E+010         6.5132155125830926E-001         6.5116635841361115E-001        -2.5751876442873742E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.6587918710202494E-001        -3.6597246763428337E-001        -4.4345167678924106E+001         3.7715130586442251E+000        -2.0328855865735018E-001         4.6515490710587653E+000         8.2276418105357030E-001         5.1257306651553204E-005         1.7718358182749647E-001         1.7421033148890869E-007         4.2628305558612466E-007         7.1460769581907257E+000         2.4118173859406826E+000         1.6359613449903149E-001         2.3953102755992267E-001         7.6045410108189149E-001         8.1179174532656404E-010         0.0000000000000000E+000
