# MIST version number  = 1.2     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2490  1.49045E-06    -4.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   377   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP                isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  336         1.2000000000000051E+010         5.1247209347398404E-001         5.1243007798394546E-001        -3.9125448030078243E-015         0.0000000000000000E+000         0.0000000000000000E+000        -9.4767693108063278E-001        -9.4772717759784397E-001        -5.3190143859297706E+001         3.6988287478197952E+000        -3.4881880899779127E-001         4.8450433128193140E+000         7.7204811682151409E-001         8.9520888499193039E-005         2.2786107801637456E-001         2.2564694577052861E-007         5.5214560872888988E-007         7.0108159435133137E+000         2.0771790521955644E+000         1.2842277686050962E-001         5.7639119723035792E-001         4.2327607420781899E-001         1.0052320824237741E-007         0.0000000000000000E+000
  337         1.2000000000000051E+010         5.1954290311359563E-001         5.1949840272572756E-001        -4.1888733313435468E-015         0.0000000000000000E+000         0.0000000000000000E+000        -9.2025036299344387E-001        -9.2030325146824887E-001        -5.2827349202395673E+001         3.7022727480390509E+000        -3.4199352539270933E-001         4.8372447516150601E+000         7.7302462161392693E-001         8.5265368211942874E-005         2.2688883487195222E-001         2.2459987295857776E-007         5.4958347941142994E-007         7.0160291431185406E+000         2.0852226132165526E+000         1.2830949357425370E-001         5.6775829736151673E-001         4.3194255766036654E-001         7.9412703106566081E-008         0.0000000000000000E+000
  338         1.2000000000000051E+010         5.2667268587680671E-001         5.2662551284623571E-001        -4.4777754062548773E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.9228750867030238E-001        -8.9234294663997693E-001        -5.2448792685104422E+001         3.7057934556746863E+000        -3.3505351350240825E-001         4.8292654468003562E+000         7.7404783055552850E-001         8.0823513349442729E-005         2.2587007419127852E-001         2.2350418600151833E-007         5.4690239396694455E-007         7.0214079220715675E+000         2.0938475567988131E+000         1.2826665393266359E-001         5.5844909742688276E-001         4.4128361461645793E-001         5.9451997685984294E-008         0.0000000000000000E+000
  339         1.2000000000000051E+010         5.3367964559146630E-001         5.3362969545445083E-001        -4.7708566807091246E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.6452651076408227E-001        -8.6458441566311173E-001        -5.2065309231997901E+001         3.7092973751035494E+000        -3.2818085340702535E-001         4.8213191126322270E+000         7.7509611307764581E-001         7.6286543365424426E-005         2.2482633518201156E-001         2.2238426924459282E-007         5.4416201954094657E-007         7.0267978181731490E+000         2.1027228054423333E+000         1.2827022205362545E-001         5.4881418476616683E-001         4.5094839248328050E-001         4.0789060458955400E-008         0.0000000000000000E+000
  340         1.2000000000000051E+010         5.4090111299219523E-001         5.4084807395878975E-001        -5.1112038341238903E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.3571253469077345E-001        -8.3577317850451061E-001        -5.1668399839415869E+001         3.7129417829300650E+000        -3.2106268102340180E-001         4.8129411076562016E+000         7.7622540601078116E-001         7.2350290777029540E-005         2.2370098552185583E-001         2.2118148559791491E-007         5.4121887441434656E-007         7.0324057352777469E+000         2.1125569965107496E+000         1.2840931379949791E-001         5.3822614651213674E-001         4.6156404003195173E-001         2.6260985895692129E-008         0.0000000000000000E+000
  341         1.2000000000000051E+010         5.4807787796289309E-001         5.4802156425945159E-001        -5.4853537281874367E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.0692632933985275E-001        -8.0698972322018125E-001        -5.1272095181750913E+001         3.7165874811358082E+000        -3.1396097475942897E-001         4.8044521603460151E+000         7.7739955290214047E-001         6.9184875503507684E-005         2.2253001132597192E-001         2.1993364108176445E-007         5.3816546782989141E-007         7.0380704065343682E+000         2.1226986382113973E+000         1.2859734537040610E-001         5.2729646169120259E-001         4.7251867592796792E-001         1.5306152118000071E-008         0.0000000000000000E+000
  342         1.2000000000000051E+010         5.5535814944868678E-001         5.5529827567744805E-001        -5.8820488940344291E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.7733149684399483E-001        -7.7739736409231719E-001        -5.0860811754684320E+001         3.7203411293477657E+000        -3.0667085493541418E-001         4.7956682727056013E+000         7.7865555338049264E-001         6.5835745138031405E-005         2.2127736771111875E-001         2.1860701129561458E-007         5.3491927804283552E-007         7.0439862800352415E+000         2.1337677518520222E+000         1.2891769376796744E-001         5.1536802762051304E-001         4.8447055005710382E-001         7.2794821598224199E-009         0.0000000000000000E+000
  343         1.2000000000000051E+010         5.6262535743488240E-001         5.6256168353650415E-001        -6.3194768387770673E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.4761172855745173E-001        -7.4767272874499535E-001        -5.0450117483391679E+001         3.7241116612971021E+000        -2.9935203469081700E-001         4.7867057460974918E+000         7.7995592111799450E-001         6.3368072258280096E-005         2.1997947565370074E-001         2.1723265006683640E-007         5.3155629205296844E-007         7.0500330382118932E+000         2.1453100674693943E+000         1.2931118578540857E-001         5.0287672531590677E-001         4.9698305556498035E-001         2.5966845044361113E-009         0.0000000000000000E+000
  344         1.2000000000000051E+010         5.7010290537291963E-001         5.7003500449381916E-001        -6.8348486977327511E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.1692905134585994E-001        -7.1689317578831391E-001        -5.0033497722836671E+001         3.7279967866936037E+000        -2.9178094687802220E-001         4.7772123239275235E+000         7.8134963205216268E-001         6.2452983063227317E-005         2.1858668838319484E-001         2.1575974687008564E-007         5.2795217931219467E-007         7.0563932498314621E+000         2.1579076702343118E+000         1.2986108566105242E-001         4.8925786155316620E-001         5.1062096501982501E-001         1.3395733820065107E-009         0.0000000000000000E+000
  345         1.2000000000000051E+010         5.7754675171654135E-001         5.7747434970856382E-001        -7.3725579185708976E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.8595003892392237E-001        -6.8588979753040358E-001        -4.9612904492596599E+001         3.7319172240238476E+000        -2.8413231532754168E-001         4.7675381907280086E+000         7.8281822822314884E-001         6.1490241748395766E-005         2.1711906390510949E-001         2.1421997812726760E-007         5.2418445027468719E-007         7.0627498455962208E+000         2.1716537657076609E+000         1.3066658043152535E-001         4.7457382587437363E-001         5.2532283318992345E-001         7.6998543054468060E-010         0.0000000000000000E+000
  346         1.2000000000000051E+010         5.8488546814668274E-001         5.8480833446041292E-001        -7.9281968212618259E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.5498768340486802E-001        -6.5502850919706346E-001        -4.9189295747376505E+001         3.7358334743829440E+000        -2.7648363828620731E-001         4.7577843898259218E+000         7.8433295546012061E-001         6.0506591016773275E-005         2.1560532951487332E-001         2.1263641894327522E-007         5.2030956844716023E-007         7.0691349684075018E+000         2.1862605711359655E+000         1.3166344679619138E-001         4.5899356364454641E-001         5.4091991738327283E-001         5.2346164006077817E-010         0.0000000000000000E+000
  347         1.2000000000000051E+010         5.9260497172942306E-001         5.9252270921317662E-001        -8.9636564989708726E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.2467227048031104E-001        -6.2474150268372763E-001        -4.8765721001797864E+001         3.7396885217378482E+000        -2.6903602653373671E-001         4.7481525812041223E+000         7.8685516480290429E-001         5.9558009545654375E-005         2.1308408407275306E-001         2.1007404994343456E-007         5.1403959308200350E-007         7.0756149077998822E+000         2.2015812582967076E+000         1.3295106438628682E-001         4.4232488925006563E-001         5.5760318888815186E-001         4.7293546566262191E-010         0.0000000000000000E+000
  348         1.2000000000000051E+010         6.0035675421611923E-001         6.0026902550094441E-001        -1.0137303804493170E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.9432309067608591E-001        -5.9440037915872956E-001        -4.8334354626072212E+001         3.7435397300860385E+000        -2.6156385332800602E-001         4.7383811241616360E+000         7.8973197935561912E-001         5.8569752092623708E-005         2.1020827505413309E-001         2.0717328891220764E-007         5.0694159111307123E-007         7.0824193354805391E+000         2.2173592122332670E+000         1.3433956016421578E-001         4.2514203971461395E-001         5.7479669619231522E-001         4.7292403115757166E-010         0.0000000000000000E+000
  349         1.2000000000000051E+010         6.0800957456041393E-001         6.0791608181485290E-001        -1.1352589899922576E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.6388978710450088E-001        -5.6396820731025132E-001        -4.7896000119074159E+001         3.7473898427469772E+000        -2.5404742686409132E-001         4.7284550891400450E+000         7.9296933800100100E-001         5.7469386644345638E-005         2.0697203586795476E-001         2.0393450403098561E-007         4.9901646345988480E-007         7.0894326128439111E+000         2.2338687852023598E+000         1.3589104649740227E-001         4.0729798672976225E-001         5.9264920444419955E-001         4.8602465170829958E-010         0.0000000000000000E+000
  350         1.2000000000000051E+010         6.1593705557118672E-001         6.1583741566695971E-001        -1.3053869891507404E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.3435923472156732E-001        -5.3443893574998846E-001        -4.7464161874922354E+001         3.7511320437781173E+000        -2.4676655273490555E-001         4.7186969039679845E+000         7.9681152470056194E-001         5.6494081585507195E-005         2.0313084726961833E-001         2.0012711740987554E-007         4.8969999876589581E-007         7.0964742296190346E+000         2.2504776869484990E+000         1.3759032473172639E-001         3.8957769139120080E-001         6.1037604610910234E-001         5.0586238056122116E-010         0.0000000000000000E+000
  351         1.2000000000000051E+010         6.2406202350946138E-001         6.2395584969386730E-001        -1.5178275500653400E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.0556222121628280E-001        -5.0564287412365883E-001        -4.7036563046589940E+001         3.7547780710244112E+000        -2.3966010047485048E-001         4.7090363787369593E+000         8.0062522652240120E-001         5.5803761220507344E-005         1.9931785932329760E-001         1.9629159049230869E-007         4.8031467632130052E-007         7.1035331766933005E+000         2.2672819677565030E+000         1.3945432490869131E-001         3.7190088879315070E-001         6.2805818805917046E-001         5.3139780557148408E-010         0.0000000000000000E+000
  352         1.2000000000000051E+010         6.3208559646089424E-001         6.3197253117315122E-001        -1.7389448182402196E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.7665539082342756E-001        -4.7673747197807581E-001        -4.6601965379055102E+001         3.7584138228591852E+000        -2.3247818894797084E-001         4.6991679086650837E+000         8.0625143843956648E-001         5.4528423794294495E-005         1.9369295499963710E-001         1.9080982085373947E-007         4.6690108889754132E-007         7.1107091060241334E+000         2.2848520465602160E+000         1.4152665502360642E-001         3.5380232572141324E-001         6.4616170065899969E-001         5.6439137985689113E-010         0.0000000000000000E+000
  353         1.2000000000000051E+010         6.3999896006325674E-001         6.3987863356821117E-001        -1.9690933043877881E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.4765004553973453E-001        -4.4773380893216713E-001        -4.6160727853234945E+001         3.7620520896346807E+000        -2.2525204985711447E-001         4.6891490082893670E+000         8.0849698147279780E-001         5.4321051940288635E-005         1.9144763472956910E-001         1.8844781016741058E-007         4.6112137925523762E-007         7.1180026047645972E+000         2.3032231667524514E+000         1.4382402003548334E-001         3.3537676358931523E-001         6.6459180147041397E-001         6.0473753851850559E-010         0.0000000000000000E+000
  354         1.2000000000000051E+010         6.4407813886871323E-001         6.4395388368626971E-001        -2.0917178456794815E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.3246155952735671E-001        -4.3254623167641149E-001        -4.5927485375408132E+001         3.7639430048975471E+000        -2.2143963737665823E-001         4.6838093956283755E+000         8.1242832822806033E-001         5.3334675415495107E-005         1.8751729589677826E-001         1.8470719603797684E-007         4.5196830315902935E-007         7.1218616058510857E+000         2.3131627351291777E+000         1.4514015768115307E-001         3.2574903483110756E-001         6.7422172124749002E-001         6.2843675627259573E-010         0.0000000000000000E+000
  355         1.2000000000000051E+010         6.4808043882921462E-001         6.4795222587521062E-001        -2.2153560099315444E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.1746196844254191E-001        -4.1754761036631732E-001        -4.5696028582833954E+001         3.7658084292361078E+000        -2.1767069051137231E-001         4.6785135997300840E+000         8.1542480012392504E-001         5.2639549829390014E-005         1.8452153606248922E-001         1.8181214625437878E-007         4.4488427629748400E-007         7.1256880002593501E+000         2.3231468569711020E+000         1.4647314142493204E-001         3.1611837547493404E-001         6.8385451193575175E-001         6.5388807627525144E-010         0.0000000000000000E+000
  356         1.2000000000000051E+010         6.5206355735970378E-001         6.5193125142270847E-001        -2.3423999018482325E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.0234968349726408E-001        -4.0243638449012009E-001        -4.5461157032869920E+001         3.7676835126167187E+000        -2.1386471479995517E-001         4.6731329167805935E+000         8.1692535034823965E-001         5.2415897207188852E-005         1.8302121912047026E-001         1.8026400893843181E-007         4.4109606982391581E-007         7.1295775642305088E+000         2.3334771099259899E+000         1.4791057174446293E-001         3.0646472115258805E-001         6.9351015546544037E-001         6.8165939154922685E-010         0.0000000000000000E+000
  357         1.2000000000000051E+010         6.5598627471015503E-001         6.5584981218093841E-001        -2.4711209849865434E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.8733840118625806E-001        -3.8742622462658372E-001        -4.5226680657361939E+001         3.7695406131076385E+000        -2.1007327462629319E-001         4.6677474102461076E+000         8.1946914815886207E-001         5.1861882035909850E-005         1.8047798979209811E-001         1.7781898608350039E-007         4.3511323399167686E-007         7.1334599470573936E+000         2.3439525900084690E+000         1.4939166800227821E-001         2.9682731564247389E-001         7.0314947469935940E-001         7.1157416942294280E-010         0.0000000000000000E+000
  358         1.2000000000000051E+010         6.5987119745019518E-001         6.5973047166432841E-001        -2.6024058273496145E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.7230266939255002E-001        -3.7239168037146131E-001        -4.4990245250812023E+001         3.7713968284807056E+000        -2.0626783947557153E-001         4.6623126657328537E+000         8.2075630733287130E-001         5.1698599674422416E-005         1.7919100223734380E-001         1.7648815735365711E-007         4.3185676962144794E-007         7.1373795989354809E+000         2.3547089238863066E+000         1.5095724336885119E-001         2.8720141224813334E-001         7.1277717803299168E-001         7.4343938649270927E-010         0.0000000000000000E+000
  359         1.2000000000000051E+010         6.6370649194830555E-001         6.6356141573218042E-001        -2.7359126292530777E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.5730071698397570E-001        -3.5739094712822289E-001        -4.4752821342708280E+001         3.7732464045425247E+000        -2.0246601539492337E-001         4.6568572723939301E+000         8.2111564905683165E-001         5.1819696372733484E-005         1.7883154333075246E-001         1.7596399662618603E-007         4.3057417728254942E-007         7.1413190493989998E+000         2.3657018340605149E+000         1.5259356408257227E-001         2.7760496701291315E-001         7.2237532729292742E-001         7.7711458008534617E-010         0.0000000000000000E+000
  360         1.2000000000000051E+010         6.6749016455259746E-001         6.6734065673089416E-001        -2.8717658836584171E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.4235206767872733E-001        -3.4244354113634690E-001        -4.4514979448914289E+001         3.7750767092968762E+000        -1.9865230025100172E-001         4.6513491146786770E+000         8.2593345824084996E-001         5.0529414596346495E-005         1.7401505068100839E-001         1.7140340257682133E-007         4.1941465562826188E-007         7.1452671261376324E+000         2.3769018453860635E+000         1.5428888411170186E-001         2.6804675102305187E-001         7.3193516618847121E-001         8.1229439324277548E-010         0.0000000000000000E+000
  361         1.2000000000000051E+010         6.7123686016991435E-001         6.7108279314722807E-001        -3.0116114592759444E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.2734795575131903E-001        -3.2744063630905085E-001        -4.4274199800811161E+001         3.7769078027450949E+000        -1.9481243118373531E-001         4.6457678461335137E+000         8.2856958407936987E-001         4.9927613002420171E-005         1.7137954181904091E-001         1.6880199740439838E-007         4.1304916090564501E-007         7.1492725734346507E+000         2.3884847037456334E+000         1.5609617923641186E-001         2.5855307277921358E-001         7.4143034656191020E-001         8.4882140148912218E-010         0.0000000000000000E+000
  362         1.2000000000000051E+010         6.7492490156624707E-001         6.7476620873724746E-001        -3.1537772510642217E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.1243240693920943E-001        -3.1252631763795230E-001        -4.4033476539269515E+001         3.7787249163060661E+000        -1.9098888389962243E-001         4.6401863033624062E+000         8.3065201201596894E-001         4.9499961856053052E-005         1.6929755363583060E-001         1.6675730564924079E-007         4.0804591315523351E-007         7.1532786075937622E+000         2.4002406798743166E+000         1.5795426276618396E-001         2.4911699178070063E-001         7.5086785939284595E-001         8.8623241289246773E-010         0.0000000000000000E+000
  363         1.2000000000000051E+010         6.7856491607400948E-001         6.7840149729532273E-001        -3.2985421631044148E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.9752603623410412E-001        -2.9762119904886752E-001        -4.3791101439912964E+001         3.7805351222373282E+000        -1.8715611040959498E-001         4.6345593272924930E+000         8.3324037833754971E-001         4.8912999933264860E-005         1.6670978856095231E-001         1.6434823078720793E-007         4.0215104007539853E-007         7.1573179005148688E+000         2.4122837713787986E+000         1.5989738936832318E-001         2.3975968247424057E-001         7.6022650537763647E-001         9.2442409307168652E-010         0.0000000000000000E+000
  364         1.2000000000000051E+010         6.8215680018874314E-001         6.8198854653941154E-001        -3.4464022954250612E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.8262214689095022E-001        -2.8271853738742703E-001        -4.3546804373036608E+001         3.7823382464814772E+000        -1.8331041422631622E-001         4.6288794618547353E+000         8.3519196152355268E-001         4.8519005476858144E-005         1.6475861083002896E-001         1.6242669192967787E-007         3.9744914066096845E-007         7.1613953929336347E+000         2.4246375578829151E+000         1.6193365764772158E-001         2.3050885668197535E-001         7.6947857202832382E-001         9.6280619322645530E-010         0.0000000000000000E+000
  365         1.2000000000000051E+010         6.8569340404204959E-001         6.8552023536675200E-001        -3.5973009861378690E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.6777877364757363E-001        -2.6787641549303814E-001        -4.3301999764225343E+001         3.7841275801632364E+000        -1.7946739496814590E-001         4.6231739164414423E+000         8.3734648186415606E-001         4.8056580751411806E-005         1.6260456533122969E-001         1.6032962829667510E-007         3.9231774181915023E-007         7.1654843663706629E+000         2.4372007988529463E+000         1.6403172851663442E-001         2.2135542297054611E-001         7.7863317475307237E-001         1.0011726965792911E-009         0.0000000000000000E+000
  366         1.2000000000000051E+010         6.8917769691880837E-001         6.8899951561864270E-001        -3.7514669981693594E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.5295598709182548E-001        -2.5305499342773519E-001        -4.3055700737304633E+001         3.7859101669722173E+000        -1.7562117530823301E-001         4.6174325885533243E+000         8.3839969335910802E-001         4.7937396928648124E-005         1.6155147952798010E-001         1.5925570778880626E-007         3.8968991767325520E-007         7.1696035962221458E+000         2.4500350615610520E+000         1.6621316681636128E-001         2.1232335547994974E-001         7.8766632338004872E-001         1.0396960439915209E-009         0.0000000000000000E+000
  367         1.2000000000000051E+010         6.9260998212131542E-001         6.9242668258358830E-001        -3.9092119775875893E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.3814396292873885E-001        -2.3824425941049521E-001        -4.2807582042770449E+001         3.7876840016190183E+000        -1.7176283252029212E-001         4.6116377972274956E+000         8.3913092689880697E-001         4.7915758459662403E-005         1.6082027243222002E-001         1.5848411689148084E-007         3.8780187737987410E-007         7.1737583051607725E+000         2.4631601470512754E+000         1.6848614889357583E-001         2.0343496039313899E-001         7.9655570779989393E-001         1.0780187737217363E-009         0.0000000000000000E+000
  368         1.2000000000000051E+010         6.9598717503679475E-001         6.9579867288396313E-001        -4.0704645305458488E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.2338289743035333E-001        -2.2348453680363017E-001        -4.2558846497795820E+001         3.7894437111964896E+000        -1.6790171892604339E-001         4.6058065326253512E+000         8.4173272294070589E-001         4.7303946122966543E-005         1.5821910292129207E-001         1.5600638951036764E-007         3.8173901537907710E-007         7.1779254855758987E+000         2.4764859778870623E+000         1.7082260610126221E-001         1.9468098677545370E-001         8.0531060062030035E-001         1.1158919076444092E-009         0.0000000000000000E+000
  369         1.2000000000000051E+010         6.9930916158419598E-001         6.9911536759118964E-001        -4.2357043682528739E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.0866458971971297E-001        -2.0876763304888082E-001        -4.2309394866192889E+001         3.7911948437090652E+000        -1.6404483009587179E-001         4.5999527189107905E+000         8.4472670689735985E-001         4.6569645515084346E-005         1.5522586917575593E-001         1.5329229829046450E-007         3.7509778412446908E-007         7.1821070865289496E+000         2.4900165332251469E+000         1.7322489290797272E-001         1.8608593060943981E-001         8.1390650513174645E-001         1.1530611185565928E-009         0.0000000000000000E+000
  370         1.2000000000000051E+010         7.0257834667720998E-001         7.0237914734424989E-001        -4.4049937980985080E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.9394608222521248E-001        -1.9405057460048084E-001        -4.2058319120155105E+001         3.7929334330043112E+000        -1.6016275493911386E-001         4.5940188655909147E+000         8.4563611463050625E-001         4.6474673139062126E-005         1.5431656209557182E-001         1.5234410265451930E-007         3.7277760179354992E-007         7.1863175511903030E+000         2.5038102713652077E+000         1.7571608899763158E-001         1.7769122107463584E-001         8.2230197505108127E-001         1.1898060839498215E-009         0.0000000000000000E+000
  371         1.2000000000000051E+010         7.0578993552628000E-001         7.0558524022721281E-001        -4.5783065354533445E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.7926617646629001E-001        -1.7937223013583786E-001        -4.1806809666149377E+001         3.7946618573974003E+000        -1.5627965084583129E-001         4.5880506133450467E+000         8.4655414009899754E-001         4.6375073945993116E-005         1.5339864190185093E-001         1.5139334660497753E-007         3.7045115427202923E-007         7.1905347419264594E+000         2.5178100033818369E+000         1.7827427653263928E-001         1.6949570432658087E-001         8.3049817999638087E-001         1.2261273094301904E-009         0.0000000000000000E+000
  372         1.2000000000000051E+010         7.0894441035068123E-001         7.0873413185648126E-001        -4.7552823593324034E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.6463102446192796E-001        -1.6473876764581757E-001        -4.1555201764518841E+001         3.7963776453188087E+000        -1.5239365068646690E-001         4.5820445011003841E+000         8.4891802343134293E-001         4.5826419227621915E-005         1.5103532083180998E-001         1.4909551235065693E-007         3.6482848081293755E-007         7.1947522765213696E+000         2.5320054896985686E+000         1.8089243112506631E-001         1.6150448760499719E-001         8.3849001900670994E-001         1.2620554929479289E-009         0.0000000000000000E+000
  373         1.2000000000000051E+010         7.1204137538864032E-001         7.1182542611711186E-001        -4.9363464050700808E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.5003956749557598E-001        -1.5014912038544914E-001        -4.1303634776201676E+001         3.7980811617178523E+000        -1.4850495500137795E-001         4.5760007074363305E+000         8.5102115189995753E-001         4.5353934813328672E-005         1.4893267729209167E-001         1.4697800874907492E-007         3.5964706649736660E-007         7.1989671046514836E+000         2.5464022684591776E+000         1.8356940150490575E-001         1.5373467885218936E-001         8.4626038518889135E-001         1.2976746904202339E-009         0.0000000000000000E+000
  374         1.2000000000000051E+010         7.1508013931611381E-001         7.1485843170569929E-001        -5.1222231836624556E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.3549088740574566E-001        -1.3560235799916967E-001        -4.1052276178477136E+001         3.7997721204092985E+000        -1.4461253233935642E-001         4.5699167815449337E+000         8.5177027701012931E-001         4.5295809335008265E-005         1.4818361538027897E-001         1.4609203984091477E-007         3.5747914953115110E-007         7.2031756052273277E+000         2.5610054698074896E+000         1.8630279342137507E-001         1.4620421796404037E-001         8.5379134030301018E-001         1.3330765892230450E-009         0.0000000000000000E+000
  375         1.2000000000000051E+010         7.1805947128725878E-001         7.1783190674440389E-001        -5.3128307232794057E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.2096804774620780E-001        -1.2108152522569626E-001        -4.0801095643166903E+001         3.8014457411261651E+000        -1.4069835394331931E-001         4.5637559679465944E+000         8.5462651652735921E-001         4.4584845751866590E-005         1.4532810283843886E-001         1.4337966310677798E-007         3.5084211352848347E-007         7.2073761356567445E+000         2.5758555600308690E+000         1.8909868486315012E-001         1.3895861711332314E-001         8.6103736683083310E-001         1.3684046954975219E-009         0.0000000000000000E+000
  376         1.2000000000000051E+010         7.2097614261542375E-001         7.2074264084768913E-001        -5.5077932191630846E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.0649864742146870E-001        -1.0661433891060594E-001        -4.0550828701535586E+001         3.8031116003387435E+000        -1.3679537220610735E-001         4.5575823717118427E+000         8.5623433831223583E-001         4.4251120113231705E-005         1.4372062385189632E-001         1.4184240256848593E-007         3.4708052192886680E-007         7.2115563383908459E+000         2.5909049996593021E+000         1.9193815956966492E-001         1.3199642994129968E-001         8.6799992238804013E-001         1.4036713685405400E-009         0.0000000000000000E+000
  377         1.2000000000000051E+010         7.2383321388168864E-001         7.2359368984699801E-001        -5.7078820703452039E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.2075985302331242E-002        -9.2194011666979631E-002        -4.0301461561683396E+001         3.8047602669229112E+000        -1.3288137431487285E-001         4.5513532818705533E+000         8.5759547995034802E-001         4.3986206396187171E-005         1.4235975494336986E-001         1.4051573138047814E-007         3.4383423083379464E-007         7.2157167857696711E+000         2.6061616197065618E+000         1.9481581069178117E-001         1.2531556949202668E-001         8.7468109981643161E-001         1.4390085709910362E-009         0.0000000000000000E+000
  378         1.2000000000000051E+010         7.2662907613492833E-001         7.2638344801777532E-001        -5.9133822265759719E-014         0.0000000000000000E+000         0.0000000000000000E+000        -7.7702657377289666E-002        -7.7823125569212420E-002        -4.0053211759100883E+001         3.8063930969665218E+000        -1.2896037043957478E-001         4.5450758181763824E+000         8.5798808195433240E-001         4.4014810803196517E-005         1.4196712659816590E-001         1.4013822995241596E-007         3.4291050569724774E-007         7.2198543231935339E+000         2.6216189755733623E+000         1.9772365385964047E-001         1.1892787164499893E-001         8.8106906696203713E-001         1.4745099619811852E-009         0.0000000000000000E+000
  379         1.2000000000000051E+010         7.2936327270868395E-001         7.2911146232467738E-001        -6.1235949246713348E-014         0.0000000000000000E+000         0.0000000000000000E+000        -6.3377612252346630E-002        -6.3499228533259400E-002        -3.9806537558956947E+001         3.8080095137246395E+000        -1.2503068139333767E-001         4.5387463680026467E+000         8.5901204382790464E-001         4.3850219786410407E-005         1.4094333560016337E-001         1.3905375695194220E-007         3.4025686018500073E-007         7.2239600228408190E+000         2.6372501803539423E+000         2.0065341475300341E-001         1.1283672107637012E-001         8.8716044322818377E-001         1.5103545190496614E-009         0.0000000000000000E+000
  380         1.2000000000000051E+010         7.3203447576726088E-001         7.3177641025886053E-001        -6.3392728044436632E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.9111675461016642E-002        -4.9235477189241587E-002        -3.9561354280097511E+001         3.8096134236158656E+000        -1.2110553278012488E-001         4.5323906401793348E+000         8.5960608608110389E-001         4.3802491376857889E-005         1.4034934435551072E-001         1.3846360764480864E-007         3.3881279743770627E-007         7.2280385671880900E+000         2.6530613560218801E+000         2.0359658663984753E-001         1.0704582252291142E-001         8.9295152873219674E-001         1.5466485654972348E-009         0.0000000000000000E+000
