-5.679171332586786, 6.820548712206046
-8.49426091825308, 6.805081187010077
-5.685750279955207, 7.336996080627098
-5.685610302351624, 6.3260078387458
-2.991321388577828, 6.824328107502798
-4.283594624860022, 7.267777155655094
-4.272816349384098, 6.421682530795072
-7.073488241881299, 7.274426091825307
-7.1259798432250845, 6.3950167973124294
-7.87374020156775, 7.094204927211645
-7.892077267637179, 6.533664613661812
-6.322368421052632, 7.311520156774915
-6.374020156774916, 6.366181410974243
-5.112402015677492, 7.329157334826426
-4.95996640537514, 6.362961926091824
-3.722284434490481, 7.204927211646136
-3.7642777155655107, 6.501399776035832
-3.2814949608062713, 6.602953527435608
-3.2618980963045914, 7.06459966405375
