# MIST version number  = 1.2     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2490  1.49045E-06    -4.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     2
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   375   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP                isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  341         1.3000000000000031E+010         5.3242736350379860E-001         5.3237314883729825E-001        -4.8563395734728091E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.5972758777725655E-001        -8.5978759876682576E-001        -5.1795310208084516E+001         3.7097299209924000E+000        -3.2664648369131605E-001         4.8172100949205978E+000         7.7695308905513816E-001         7.7464827024985037E-005         2.2296819330713244E-001         2.2030728508397245E-007         5.3907975405861816E-007         7.0298802930642834E+000         2.1193633392637641E+000         1.3062330116943899E-001         5.2837779074567937E-001         4.7141166489655550E-001         2.8963173090992089E-008         0.0000000000000000E+000
  342         1.3000000000000031E+010         5.3947110780792429E-001         5.3941360605639033E-001        -5.1790843470125164E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.3088376345214388E-001        -8.3094634463159467E-001        -5.1384677680756582E+001         3.7133848852355493E+000        -3.1953450001505679E-001         4.8088152445267038E+000         7.7815052830076148E-001         7.2438039387869390E-005         2.2177578824334127E-001         2.1903964380916746E-007         5.3597790589952637E-007         7.0355691849371595E+000         2.1302834259899894E+000         1.3098010677588215E-001         5.1660470367446876E-001         4.8321155871768295E-001         1.6081736535731799E-008         0.0000000000000000E+000
  343         1.3000000000000031E+010         5.4654726804196596E-001         5.4648622500596900E-001        -5.5491174524034874E-015         0.0000000000000000E+000         0.0000000000000000E+000        -8.0177556939656625E-001        -8.0183931742935466E-001        -5.0972030719263287E+001         3.7170768956267710E+000        -3.1236442376971280E-001         4.8001889576805201E+000         7.7939663127939041E-001         6.8480532499841783E-005         2.2053365047263535E-001         2.1771896842655947E-007         5.3274628620893135E-007         7.0414298595748317E+000         2.1416695348907075E+000         1.3140432165093993E-001         5.0425137088525540E-001         4.9558889442940413E-001         7.6427782358211042E-009         0.0000000000000000E+000
  344         1.3000000000000031E+010         5.5387367300575696E-001         5.5380865323707740E-001        -6.0061863037722774E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.7162472634299029E-001        -7.7165265623854729E-001        -5.0552987940082367E+001         3.7208948199961966E+000        -3.0492485098177380E-001         4.7909838831608402E+000         7.8073405701861986E-001         6.6418752973061994E-005         2.1919829478934144E-001         2.1629888774348898E-007         5.2927142724053413E-007         7.0476514406674555E+000         2.1540239355736133E+000         1.3196200005786618E-001         4.9081897208551778E-001         5.0904264136035171E-001         3.9216581410960349E-009         0.0000000000000000E+000
  345         1.3000000000000031E+010         5.6117871112127704E-001         5.6110944854529821E-001        -6.4838471169998558E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.4112470963535904E-001        -7.4113244712522808E-001        -5.0129451391717240E+001         3.7247580627310644E+000        -2.9740132809769393E-001         4.7815940229548719E+000         7.8214625753055000E-001         6.4282973810704010E-005         2.1778823870536740E-001         2.1481288188652297E-007         5.2563525301414987E-007         7.0538720035932512E+000         2.1675226654266968E+000         1.3277726663856348E-001         4.7632762772411480E-001         5.2355382381229976E-001         1.6943714050322755E-009         0.0000000000000000E+000
  346         1.3000000000000031E+010         5.6840840133144566E-001         5.6833465720867971E-001        -6.9851034992435566E-015         0.0000000000000000E+000         0.0000000000000000E+000        -7.1056341413024771E-001        -7.1061707675487784E-001        -4.9703678916550309E+001         3.7286284690176252E+000        -2.8986149291825997E-001         4.7720881428161350E+000         7.8361143693295854E-001         6.2324844483555209E-005         2.1632502636124606E-001         2.1327706876228729E-007         5.2187720315673956E-007         7.0601354982685649E+000         2.1818738417640797E+000         1.3378027021458072E-001         4.6097154716677580E-001         5.3892840515262597E-001         6.1301028498687560E-010         0.0000000000000000E+000
  347         1.3000000000000031E+010         5.7573602247563505E-001         5.7565738441464376E-001        -7.5480885717922922E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.7931484102792417E-001        -6.7938424882690174E-001        -4.9266168269985251E+001         3.7325754010880212E+000        -2.8213107050788983E-001         4.7621623352269244E+000         7.8517146010617056E-001         6.1332613355715896E-005         2.1476600488676309E-001         2.1164665734281145E-007         5.1788767649769096E-007         7.0666818451969622E+000         2.1975707626808649E+000         1.3505386761554805E-001         4.4416341238621221E-001         5.5575379005190650E-001         4.8972491194138493E-010         0.0000000000000000E+000
  348         1.3000000000000031E+010         5.8303241718532339E-001         5.8294855246933963E-001        -8.1397408147620976E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.4768647251581135E-001        -6.4776220588613409E-001        -4.8816453462441949E+001         3.7365625152042168E+000        -2.7429111448422550E-001         4.7519936723383562E+000         7.8677503417961792E-001         6.0324689538051102E-005         2.1316344846129184E-001         2.0997029750376198E-007         5.1378571659471329E-007         7.0735987485391592E+000         2.2138820564224950E+000         1.3641839756485691E-001         4.2683471351823910E-001         5.7309605981600176E-001         4.6597090424355925E-010         0.0000000000000000E+000
  349         1.3000000000000031E+010         5.9023628695467467E-001         5.9014689942340193E-001        -8.7569641951713613E-015         0.0000000000000000E+000         0.0000000000000000E+000        -6.1592877586055605E-001        -6.1600604139904247E-001        -4.8359544521524647E+001         3.7405594927513057E+000        -2.6640622125077701E-001         4.7416650450696300E+000         7.8843952773058412E-001         5.9292263631319331E-005         2.1149999735970509E-001         2.0824024154807668E-007         5.0955236526117579E-007         7.0807549201652948E+000         2.2311126692836583E+000         1.3800173185257850E-001         4.0846763220741661E-001         5.9147366538704516E-001         4.6980067023008665E-010         0.0000000000000000E+000
  350         1.3000000000000031E+010         5.9780794317028740E-001         5.9771263698236732E-001        -9.9440066148205581E-015         0.0000000000000000E+000         0.0000000000000000E+000        -5.8526590213672514E-001        -5.8534467832962678E-001        -4.7912088500312009E+001         3.7444312565078617E+000        -2.5881831190197313E-001         4.7315670838751656E+000         7.9136444882958334E-001         5.8272003139101189E-005         2.0857611397295694E-001         2.0529891962328714E-007         5.0235511302678907E-007         7.0879261123600470E+000         2.2483807555831410E+000         1.3975360979207427E-001         3.9022957668475372E-001         6.0971971467692776E-001         4.8539842272147539E-010         0.0000000000000000E+000
  351         1.3000000000000031E+010         6.0565282477058857E-001         6.0555120184052325E-001        -1.1621596102922621E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.5548541633190684E-001        -5.5556546338571156E-001        -4.7470822915866037E+001         3.7481931387573413E+000        -2.5145183349852362E-001         4.7216138140310768E+000         7.9491394494175460E-001         5.7383993512736235E-005         2.0502752735516175E-001         2.0173815482632202E-007         4.9364211830999492E-007         7.0951065467974734E+000         2.2657120284543137E+000         1.4166079676521662E-001         3.7222686198660604E-001         6.2772899499779689E-001         5.0665048678432597E-010         0.0000000000000000E+000
  352         1.3000000000000031E+010         6.1340214354165101E-001         6.1329384494636163E-001        -1.3368818983914915E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.2554945847165979E-001        -5.2563108213462406E-001        -4.7021800019224223E+001         3.7519551404390139E+000        -2.4400785793174512E-001         4.7114473814313405E+000         7.9917764023543436E-001         5.6264887267247841E-005         2.0076497603533155E-001         1.9753380322871126E-007         4.8335430225184083E-007         7.1024304714710613E+000         2.2837903350812723E+000         1.4376924091356535E-001         3.5387576682499661E-001         6.4608598387880556E-001         5.3297233684125424E-010         0.0000000000000000E+000
  353         1.3000000000000031E+010         6.2110507817729899E-001         6.2098972261879748E-001        -1.5263721218142133E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.9564706965168281E-001        -4.9573051481838737E-001        -4.6567635564404114E+001         3.7557020438792672E+000        -2.3655047040226146E-001         4.7011522817538722E+000         8.0195298707966467E-001         5.5668563571756994E-005         1.9799024306370053E-001         1.9469892145088752E-007         4.7641750317598864E-007         7.1098672175483744E+000         2.3025625787132036E+000         1.4609961667371663E-001         3.3530314580159404E-001         6.6466385981153697E-001         5.6513053142772436E-010         0.0000000000000000E+000
  354         1.3000000000000031E+010         6.2522483938893325E-001         6.2510561528739583E-001        -1.6448883137680800E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.8030319026271928E-001        -4.8038747322519382E-001        -4.6331719729708141E+001         3.7576176096931508E+000        -2.3270966233554669E-001         4.6957786259073693E+000         8.0516725214513463E-001         5.4915407165191102E-005         1.9477674928531410E-001         1.9159944703784194E-007         4.6883326054117000E-007         7.1137682749171445E+000         2.3125307053504631E+000         1.4743409397972107E-001         3.2569419101593389E-001         6.7427510335054286E-001         5.8535507309684561E-010         0.0000000000000000E+000
  355         1.3000000000000031E+010         6.2926599599523492E-001         6.2914287639022337E-001        -1.7641877325449206E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.6515441130012480E-001        -4.6523958170482560E-001        -4.6097634412547762E+001         3.7595059995743529E+000        -2.2891205261665429E-001         4.6904472853731427E+000         8.0792581841634570E-001         5.4301655860727213E-005         1.9201881262131834E-001         1.8891363326725476E-007         4.6226122264263632E-007         7.1176360600265562E+000         2.3225386522548526E+000         1.4878455227943682E-001         3.1607860881277894E-001         6.8389291377021399E-001         6.0720366157349119E-010         0.0000000000000000E+000
  356         1.3000000000000031E+010         6.3328927250017608E-001         6.3316211897306252E-001        -1.8867364082646446E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.4988332474466164E-001        -4.4996945898578700E-001        -4.5859895679034949E+001         3.7614039650039661E+000        -2.2507244019814993E-001         4.6850218369947862E+000         8.0976452106973340E-001         5.3976980018707130E-005         1.9018044600294248E-001         1.8705525453155637E-007         4.5771387255656990E-007         7.1215716168690326E+000         2.3329034496689749E+000         1.5024318967585931E-001         3.0643424879082554E-001         6.9353935433693803E-001         6.3123934419404666E-010         0.0000000000000000E+000
  357         1.3000000000000031E+010         6.3725016172837312E-001         6.3711891486927097E-001        -2.0107751957884966E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.3472151233836931E-001        -4.3480866918175998E-001        -4.5622591068107802E+001         3.7632830495949561E+000        -2.2124970317698367E-001         4.6795951324127847E+000         8.1224585439048913E-001         5.3447572129025639E-005         1.8769965639786407E-001         1.8464807499080666E-007         4.5182363722319338E-007         7.1254995938802992E+000         2.3434044680509620E+000         1.5174406301163476E-001         2.9679825979178120E-001         7.0317734679544419E-001         6.5724276053167756E-010         0.0000000000000000E+000
  358         1.3000000000000031E+010         6.4117369791777445E-001         6.4103824919805064E-001        -2.1373149616650881E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.1952996354178923E-001        -4.1961820811308836E-001        -4.5383158497924306E+001         3.7651605905003871E+000        -2.1740901058955381E-001         4.6741115143903018E+000         8.1387706991899034E-001         5.3182105889609791E-005         1.8606871647123177E-001         1.8299799296627349E-007         4.4778597768042096E-007         7.1294681016587393E+000         2.3541934310411330E+000         1.5333219182892835E-001         2.8716765149550993E-001         7.1280984055051999E-001         6.8519097171721244E-010         0.0000000000000000E+000
  359         1.3000000000000031E+010         6.4504721016614019E-001         6.4490747195820808E-001        -2.2659777585375485E-014         0.0000000000000000E+000         0.0000000000000000E+000        -4.0437092264537677E-001        -4.0446028530533185E-001        -4.5142630371554191E+001         3.7670308350366000E+000        -2.1356997921377535E-001         4.6686031248807920E+000         8.1480442076219561E-001         5.3131613421539797E-005         1.8514142288034885E-001         1.8196198567817629E-007         4.4525092508850442E-007         7.1334585578869323E+000         2.3652228919106673E+000         1.5499298659221042E-001         2.7756099299911069E-001         7.2241828528133123E-001         7.1495321475941633E-010         0.0000000000000000E+000
  360         1.3000000000000031E+010         6.4886750102289992E-001         6.4872339536497292E-001        -2.3967697687166980E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.8927115560443559E-001        -3.8936166214744011E-001        -4.4901686619468236E+001         3.7688834114341834E+000        -2.0972524848847085E-001         4.6630534582235130E+000         8.1888918457267279E-001         5.2080209404117692E-005         1.8105773305266754E-001         1.7806681497274533E-007         4.3571965759047785E-007         7.1374578009870318E+000         2.3764539699486087E+000         1.5671263307786387E-001         2.6798502611851832E-001         7.3199595487459512E-001         7.4627830307137208E-010         0.0000000000000000E+000
  361         1.3000000000000031E+010         6.5265118978016079E-001         6.5250258699913954E-001        -2.5312384508573121E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.7411005874724496E-001        -3.7420166550460077E-001        -4.4657587658444854E+001         3.7707359474805893E+000        -2.0584977215268721E-001         4.6574217052793534E+000         8.2144734123419383E-001         5.1510070409670661E-005         1.7850016134561381E-001         1.7554280802772113E-007         4.2954355205385535E-007         7.1415185928721368E+000         2.3880786883127749E+000         1.5854835775769816E-001         2.5846659067603350E-001         7.4151596728085678E-001         7.7911628063795629E-010         0.0000000000000000E+000
  362         1.3000000000000031E+010         6.5637527615201174E-001         6.5622211082976101E-001        -2.6678361641777709E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.5903999824946220E-001        -3.5913273009499852E-001        -4.4413504714093328E+001         3.7725735245236587E+000        -2.0198989598993400E-001         4.6517877031527464E+000         8.2359430956093382E-001         5.1068243466473598E-005         1.7635364736985798E-001         1.7343229300461661E-007         4.2437923840368191E-007         7.1455807610792235E+000         2.3998761043333405E+000         1.6043569110314618E-001         2.4899908231615614E-001         7.5098498014822002E-001         8.1300444395209289E-010         0.0000000000000000E+000
  363         1.3000000000000031E+010         6.6005093675742699E-001         6.5989310813886759E-001        -2.8069666660785346E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.4397730354094713E-001        -3.4407118719876345E-001        -4.4167632421253323E+001         3.7744039302980958E+000        -1.9811936018455129E-001         4.6461051758618854E+000         8.2612098977655013E-001         5.0506138166656034E-005         1.7382754340565526E-001         1.7105029309281998E-007         4.1855061623111464E-007         7.1496788083874474E+000         2.4119668263019607E+000         1.6241097354966411E-001         2.3960429372608286E-001         7.6038117431040697E-001         8.4788167730777186E-010         0.0000000000000000E+000
  364         1.3000000000000031E+010         6.6367799087187063E-001         6.6351539008902760E-001        -2.9490400256050416E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.2891631308100927E-001        -3.2901131859107863E-001        -4.3919699826796787E+001         3.7762263867029731E+000        -1.9423377776433692E-001         4.6403652432662206E+000         8.2815899383350111E-001         5.0091442343475642E-005         1.7178996600921609E-001         1.6904438915423533E-007         4.1364228012473079E-007         7.1538175961539361E+000         2.4243733007983717E+000         1.6448232533142532E-001         2.3030782964696958E-001         7.6967894427651062E-001         8.8326551459769788E-010         0.0000000000000000E+000
  365         1.3000000000000031E+010         6.6724883670066493E-001         6.6708138500137459E-001        -3.0938927879841807E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.1391833385022544E-001        -3.1401449104344986E-001        -4.3671207411788686E+001         3.7780346967159000E+000        -1.9035140817479912E-001         4.6346001819920222E+000         8.3034643155561894E-001         4.9625323300949299E-005         1.6960300706372705E-001         1.6691025158766141E-007         4.0842016341589393E-007         7.1579687375512213E+000         2.4369895359688956E+000         1.6661693696891966E-001         2.2110134327354930E-001         7.7888666207900892E-001         9.1893748424181318E-010         0.0000000000000000E+000
  366         1.3000000000000031E+010         6.7076683282532090E-001         6.7059443204242986E-001        -3.2418182144841717E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.9893948661126823E-001        -2.9903691616178685E-001        -4.3421086734959665E+001         3.7798357818217814E+000        -1.8646415476708289E-001         4.6287956680054076E+000         8.3165573935405579E-001         4.9432163110883941E-005         1.6829390036444039E-001         1.6559249747871554E-007         4.0519569192059457E-007         7.1621525119756031E+000         2.4498836145406528E+000         1.6883826492009693E-001         2.1201082617575681E-001         7.8797831892660763E-001         9.5506256632022157E-010         0.0000000000000000E+000
  367         1.3000000000000031E+010         6.7423225217704030E-001         6.7405479572695315E-001        -3.3931186667546014E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.8396950990427178E-001        -2.8406813131475922E-001        -4.3168993354204005E+001         3.7816276444859449E+000        -1.8256289174191143E-001         4.6229335968395144E+000         8.3268128263119223E-001         4.9324225771023530E-005         1.6726847145861864E-001         1.6454091326184191E-007         4.0262252344462743E-007         7.1663744084033967E+000         2.4630767597054044E+000         1.7115513670093968E-001         2.0305968065605351E-001         7.9693050817999278E-001         9.9126811518815217E-010         0.0000000000000000E+000
  368         1.3000000000000031E+010         6.7764168805636471E-001         6.7745909228594092E-001        -3.5476622411858756E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.6905178361956950E-001        -2.6915165106715966E-001        -4.2916214940309715E+001         3.7834050711791800E+000        -1.7865888198603214E-001         4.6170346002724543E+000         8.3519669248737249E-001         4.8745527775283832E-005         1.6475365462081371E-001         1.6213173286879893E-007         3.9672739213624154E-007         7.1706097615759861E+000         2.4764726789117364E+000         1.7353774207798059E-001         1.9423786226986359E-001         8.0575329718635746E-001         1.0272888995022639E-009         0.0000000000000000E+000
  369         1.3000000000000031E+010         6.8099528126484343E-001         6.8080745773030760E-001        -3.7058771533864264E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.5417753517923086E-001        -2.5427871807056734E-001        -4.2662645246974229E+001         3.7851726996880113E+000        -1.7475701478352396E-001         4.6111085328074211E+000         8.3803774013390586E-001         4.8064562719920336E-005         1.6191330325303863E-001         1.5952584358230453E-007         3.9035092503425064E-007         7.1748605121767302E+000         2.4900754735933317E+000         1.7598857630869250E-001         1.8556818187653679E-001         8.1442387423287821E-001         1.0628907506327113E-009         0.0000000000000000E+000
  370         1.3000000000000031E+010         6.8429525455420059E-001         6.8410208924178828E-001        -3.8679364181261183E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.3930192601676634E-001        -2.3940446783292152E-001        -4.2407328879217125E+001         3.7869277830370081E+000        -1.7082937690028499E-001         4.6051007965022173E+000         8.3916981031508142E-001         4.7906774693706820E-005         1.6078139777732756E-001         1.5836894022660950E-007         3.8752004644474008E-007         7.1791418686802224E+000         2.5039487629490758E+000         1.7853257013553431E-001         1.7709677290886267E-001         8.2289608745526055E-001         1.0982976200211425E-009         0.0000000000000000E+000
  371         1.3000000000000031E+010         6.8753679373742127E-001         6.8733819592553413E-001        -4.0337557154370007E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.2446461844967736E-001        -2.2456864263100967E-001        -4.2151508212704059E+001         3.7886719527782597E+000        -1.6689906259924403E-001         4.5990548953943504E+000         8.4029334256845689E-001         4.7749378474336926E-005         1.5965802973984211E-001         1.5722545484491877E-007         3.8472200089624018E-007         7.1834306611444898E+000         2.5180334301706169E+000         1.8114685334309177E-001         1.6882259613340023E-001         8.3117099271416139E-001         1.1334621639422119E-009         0.0000000000000000E+000
  372         1.3000000000000031E+010         6.9072028609621805E-001         6.9051616898652235E-001        -4.2030389517746601E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.0967267956940433E-001        -2.0977831780859457E-001        -4.1895547893660620E+001         3.7904029666567820E+000        -1.6296512091615234E-001         4.5929691478037871E+000         8.4260531020444063E-001         4.7222165164384275E-005         1.5734660265259387E-001         1.5497511931045206E-007         3.7921555418020504E-007         7.1877198984915172E+000         2.5323183763395214E+000         1.8382404892699594E-001         1.6075115920205449E-001         8.3924308891169774E-001         1.1683848252602901E-009         0.0000000000000000E+000
  373         1.3000000000000031E+010         6.9384534922078811E-001         6.9363562549156932E-001        -4.3761578794203565E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.9492470812229618E-001        -1.9503208797784877E-001        -4.1639594727895442E+001         3.7921210862120134E+000        -1.5902737430305955E-001         4.5868429835150382E+000         8.4469895548480589E-001         4.6758075467688619E-005         1.5525343382079970E-001         1.5287599750353693E-007         3.7407911910054276E-007         7.1920062841011445E+000         2.5468098159318271E+000         1.8656313717738016E-001         1.5290068325396852E-001         8.4709415588691805E-001         1.2031206909135722E-009         0.0000000000000000E+000
  374         1.3000000000000031E+010         6.9691125784695118E-001         6.9669584018704867E-001        -4.5537376518852195E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.8021972796426389E-001        -1.8032897310032170E-001        -4.1383831053566631E+001         3.7938260276772136E+000        -1.5508476715444641E-001         4.5806738843541579E+000         8.4565126100507382E-001         4.6642720832888576E-005         1.5430124979898652E-001         1.5181487022941092E-007         3.7148259929075734E-007         7.1962858041874025E+000         2.5615131175893548E+000         1.8936172316956834E-001         1.4529033034178010E-001         8.5470503321280100E-001         1.2377340846611859E-009         0.0000000000000000E+000
  375         1.3000000000000031E+010         6.9991647485510078E-001         6.9969526472297994E-001        -4.7357627197288399E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.6554071302429746E-001        -1.6565191816767355E-001        -4.1128242995972641E+001         3.7955135802688913E+000        -1.5112036486781821E-001         4.5744271110917847E+000         8.4836942347531208E-001         4.5979328228619815E-005         1.5158376603123186E-001         1.4922315581939378E-007         3.6514081732830785E-007         7.2005563114842772E+000         2.5764708041120357E+000         1.9222636427897538E-001         1.3796935906015517E-001         8.6202645643702536E-001         1.2723430352821167E-009         0.0000000000000000E+000
  376         1.3000000000000031E+010         7.0285807031928649E-001         7.0263098725603257E-001        -4.9218932121968562E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.5091452864187843E-001        -1.5102790897778837E-001        -4.0873580181717614E+001         3.7971919421120606E+000        -1.4716399636294666E-001         4.5681606895204592E+000         8.5003182045446568E-001         4.5634418669857013E-005         1.4992172339352575E-001         1.4762657902935174E-007         3.6123408213803397E-007         7.2048051478088926E+000         2.5916351379291611E+000         1.9513742849559113E-001         1.3093530552092278E-001         8.6906090134844005E-001         1.3069413178144533E-009         0.0000000000000000E+000
  377         1.3000000000000031E+010         7.0573891133825906E-001         7.0550587109678964E-001        -5.1128035731717335E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.3633618426682592E-001        -1.3645186937932791E-001        -4.0619865757390230E+001         3.7988526147387702E+000        -1.4319616942883900E-001         4.5618372417966730E+000         8.5147558090236075E-001         4.5349943743309767E-005         1.4847825573250140E-001         1.4621757984472886E-007         3.5778633898407735E-007         7.2090321700454858E+000         2.6070125515662399E+000         1.9808900214232886E-001         1.2418672070603057E-001         8.7580982313687983E-001         1.3416379341338599E-009         0.0000000000000000E+000
  378         1.3000000000000031E+010         7.0855733665073850E-001         7.0831825830491046E-001        -5.3087478448646683E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.2180813259200451E-001        -1.2192623707251625E-001        -4.0367336075335402E+001         3.8004969127365165E+000        -1.3922073958692111E-001         4.5554635491074471E+000         8.5208241903337145E-001         4.5318520289254329E-005         1.4787145253485109E-001         1.4562914223354400E-007         3.5634646466219397E-007         7.2132338539200784E+000         2.6225961625773802E+000         2.0107272092992168E-001         1.1773644761671259E-001         8.8226038267538254E-001         1.3765106821159460E-009         0.0000000000000000E+000
  379         1.3000000000000031E+010         7.1131277869463216E-001         7.1106758489870214E-001        -5.5091422783567741E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.0732919327461624E-001        -1.0744832984091382E-001        -4.0116487346779209E+001         3.8021244513556929E+000        -1.3523634716657945E-001         4.5490365756593514E+000         8.5321892935231836E-001         4.5124343413252889E-005         1.4673514328279591E-001         1.4444582724932892E-007         3.5345095827700472E-007         7.2174005003532509E+000         2.6383578497005353E+000         2.0407997912591236E-001         1.1158933023340459E-001         8.8840774023963587E-001         1.4117094621039361E-009         0.0000000000000000E+000
  380         1.3000000000000031E+010         7.1400406738395927E-001         7.1375268563693717E-001        -5.7146520005416316E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.2909525485258035E-002        -9.3030816016883955E-002        -3.9867214598603738E+001         3.8037383795813882E+000        -1.3125436972329083E-001         4.5425784224546053E+000         8.5397472803511931E-001         4.5033289013541480E-005         1.4597943989667206E-001         1.4369814651357468E-007         3.5162142482789069E-007         7.2215373009958537E+000         2.6543062025854836E+000         2.0710205978807228E-001         1.0574924943815547E-001         8.9424802006916571E-001         1.4473377476212815E-009         0.0000000000000000E+000
  381         1.3000000000000031E+010         7.1663180372383051E-001         7.1637416163412249E-001        -5.9253048566297931E-014         0.0000000000000000E+000         0.0000000000000000E+000        -7.8551663482158432E-002        -7.8677810140675625E-002        -3.9619090656183950E+001         3.8053343553575703E+000        -1.2726739027410441E-001         4.5360745928718131E+000         8.5620343917379849E-001         4.4504006667886159E-005         1.4375126950313005E-001         1.4177952455353591E-007         3.4692666290045559E-007         7.2256565306701761E+000         2.6704726841393711E+000         2.1013225417456152E-001         1.0021155787736000E-001         8.9978587501583918E-001         1.4834477503117844E-009         0.0000000000000000E+000
  382         1.3000000000000031E+010         7.1919597824587100E-001         7.1893200564299808E-001        -6.1419415656108012E-014         0.0000000000000000E+000         0.0000000000000000E+000        -6.4251858968658648E-002        -6.4380171754976956E-002        -3.9372572474286862E+001         3.8069107768508461E+000        -1.2327033100390813E-001         4.5295149272459954E+000         8.5777225414910996E-001         4.4160690808783851E-005         1.4218280632105884E-001         1.4034408025849963E-007         3.4341421002247756E-007         7.2297500698069816E+000         2.6868265695576192E+000         2.1316406965023219E-001         9.4970506400430796E-002         9.0502705883345946E-001         1.5200867263369212E-009         0.0000000000000000E+000
  383         1.3000000000000031E+010         7.2169597391693363E-001         7.2142560555647472E-001        -6.3641000908936154E-014         0.0000000000000000E+000         0.0000000000000000E+000        -5.0016913911799799E-002        -5.0147319275417608E-002        -3.9127664696419735E+001         3.8084705305979032E+000        -1.1927236596959337E-001         4.5229174298266566E+000         8.5811053992317987E-001         4.4179868336927615E-005         1.4184450374844232E-001         1.3992262750493561E-007         3.4238293842085101E-007         7.2338206420485349E+000         2.7033554208648285E+000         2.1618964616244404E-001         9.0019252878652117E-002         9.0997841841114058E-001         1.5573605494388207E-009         0.0000000000000000E+000
  384         1.3000000000000031E+010         7.2413258003197767E-001         7.2385575163547577E-001        -6.5912113516270762E-014         0.0000000000000000E+000         0.0000000000000000E+000        -3.5847845178115081E-002        -3.5982718831596483E-002        -3.8883933912985412E+001         3.8100108059456255E+000        -1.1526838229819385E-001         4.5162723182439128E+000         8.5923127208149297E-001         4.3970581833718494E-005         1.4072398769635716E-001         1.3879354497666235E-007         3.3962013585886942E-007         7.2378796032584560E+000         2.7200689969412157E+000         2.1920221518313737E-001         8.5345385905920890E-002         9.1465236962218421E-001         1.5954510504315995E-009         0.0000000000000000E+000
  385         1.3000000000000031E+010         7.2650638848029947E-001         7.2622303837956514E-001        -6.8246210056682749E-014         0.0000000000000000E+000         0.0000000000000000E+000        -2.1745598130869254E-002        -2.1883528789997067E-002        -3.8641414795006057E+001         3.8115308626243714E+000        -1.1125737213206410E-001         4.5095779099493987E+000         8.6065541753626840E-001         4.3663264862533759E-005         1.3930015762493989E-001         1.3743662623574413E-007         3.3629983067307994E-007         7.2419283696756640E+000         2.7369551010687108E+000         2.2219733559890628E-001         8.0935370234116080E-002         9.1906245150470256E-001         1.6345224435123278E-009         0.0000000000000000E+000
